Species,r_value,p_value,stError,euclidean,distribution
Kosakonia oryzae,0.8399,0.0,1e-05,0.021,uniform
Staphylococcus simulans,0.796,0.0,1e-05,0.013,uniform
Citrobacter sp,0.9235,0.0,1e-05,0.029,uniform
Hafnia paralvei,0.7828,0.0,1e-05,0.011,uniform
Vibrio fluvialis,0.9427,0.0,2e-05,0.486,uniform
Vibrio mimicus,0.7743,0.0,6e-05,0.453,uniform
Grimontia hollisae,0.836,0.0,1e-05,0.04,uniform
Enterococcus gallinarum,0.9575,0.0,0.0,0.011,uniform
Gibbsiella quercinecans,0.9004,0.0,1e-05,0.016,uniform
Brenneria goodwinii,0.9609,0.0,0.0,0.013,uniform
Aneurinibacillus sp,0.8506,0.0,1e-05,0.016,uniform
Microbulbifer sp,0.9377,0.0,1e-05,0.047,uniform
Microterricola viridarii,0.9449,0.0,1e-05,0.049,uniform
Paeniclostridium sordellii,0.8329,0.0,0.0,0.002,uniform
Pseudomonas citronellolis,0.923,0.0,0.0,0.011,uniform
Aerococcus christensenii,0.8081,0.0,1e-05,0.023,uniform
Aerococcus sanguinicola,0.9195,0.0,0.0,0.033,uniform
Aerococcus urinaehominis,0.8387,0.0,2e-05,0.041,uniform
Aerococcus viridans,0.9188,0.0,0.0,0.015,uniform
Paenibacillus yonginensis,0.9342,0.0,0.0,0.011,uniform
Sphingomonas panacis,0.8262,0.0,1e-05,0.023,uniform
Clostridium tyrobutyricum,0.7422,0.0,1e-05,0.007,uniform
Clostridium argentinense,0.7691,0.0,0.0,0.002,uniform
Pseudodesulfovibrio indicus,0.9472,0.0,0.0,0.029,uniform
Isoptericola dokdonensis,0.9083,0.0,1e-05,0.03,uniform
Clostridium propionicum,0.8437,0.0,0.0,0.009,uniform
Wenyingzhuangia fucanilytica,0.8509,0.0,0.0,0.006,uniform
Halomonas chromatireducens,0.9748,0.0,0.0,0.023,uniform
Capnocytophaga haemolytica,0.851,0.0,0.0,0.004,uniform
Actinomyces radicidentis,0.885,0.0,0.0,0.005,uniform
Desulfovibrio fairfieldensis,0.9601,0.0,0.0,0.04,uniform
Desulfomicrobium orale,0.9477,0.0,1e-05,0.129,uniform
Actinomyces oris,0.9379,0.0,0.0,0.021,uniform
Gemella sp,0.9524,0.0,0.0,0.035,uniform
Moraxella osloensis,0.8892,0.0,1e-05,0.045,uniform
Bifidobacterium angulatum,0.9105,0.0,2e-05,0.129,uniform
Pseudomonas corrugata,0.846,0.0,1e-05,0.012,uniform
Spirosoma montaniterrae,0.8935,0.0,0.0,0.006,uniform
Stenotrophomonas sp,0.9386,0.0,0.0,0.075,uniform
Martelella sp,0.9073,0.0,1e-05,0.04,uniform
Corynebacterium stationis,0.9,0.0,1e-05,0.052,uniform
Bosea sp,0.8274,0.0,1e-05,0.014,uniform
Alteromonas addita,0.9382,0.0,0.0,0.038,uniform
Halocynthiibacter arcticus,0.8845,0.0,1e-05,0.027,uniform
Weissella jogaejeotgali,0.8601,0.0,1e-05,0.044,uniform
Fervidobacterium islandicum,0.9246,0.0,1e-05,0.065,uniform
Geobacillus subterraneus,0.9101,0.0,1e-05,0.06,uniform
Serratia rubidaea,0.8133,0.0,1e-05,0.02,uniform
Mycobacterium phlei,0.8755,0.0,1e-05,0.051,uniform
Methylomonas denitrificans,0.8889,0.0,0.0,0.012,uniform
Pedobacter cryoconitis,0.7359,0.0,0.0,0.002,uniform
Frondihabitans sp,0.7162,0.0,2e-05,0.016,uniform
Variovorax sp,0.9191,0.0,1e-05,0.05,uniform
Sinomonas atrocyanea,0.9096,0.0,1e-05,0.021,uniform
Haematospirillum jordaniae,0.9359,0.0,1e-05,0.232,uniform
Zhongshania aliphaticivorans,0.9314,0.0,0.0,0.019,uniform
Sphingorhabdus sp,0.8044,0.0,2e-05,0.048,uniform
Pseudomonas azotoformans,0.8961,0.0,1e-05,0.018,uniform
Yangia sp,0.9596,0.0,1e-05,0.089,uniform
Obesumbacterium proteus,0.6274,0.0,1e-05,0.013,uniform
Sporosarcina psychrophila,0.8484,0.0,0.0,0.006,uniform
Lactobacillus backii,0.92,0.0,1e-05,0.04,uniform
Corynebacterium simulans,0.9257,0.0,1e-05,0.077,uniform
Thauera humireducens,0.9591,0.0,0.0,0.033,uniform
Immundisolibacter cernigliae,0.9585,0.0,1e-05,0.121,uniform
Kozakia baliensis,0.9264,0.0,1e-05,0.095,uniform
Acetobacter persici,0.9291,0.0,1e-05,0.072,uniform
Gluconobacter albidus,0.9228,0.0,1e-05,0.055,uniform
Neoasaia chiangmaiensis,0.9398,0.0,1e-05,0.051,uniform
Acetobacter aceti,0.951,0.0,0.0,0.039,uniform
Streptococcus pantholopis,0.9224,0.0,0.0,0.028,uniform
Pontibacter akesuensis,0.9258,0.0,0.0,0.005,uniform
Shigella sp,0.9638,0.0,0.0,0.104,uniform
Mucilaginibacter sp,0.9091,0.0,0.0,0.004,uniform
Shewanella psychrophila,0.7961,0.0,1e-05,0.005,uniform
Pseudomonas alcaligenes,0.8245,0.0,1e-05,0.04,uniform
Lactobacillus oris,0.9394,0.0,1e-05,0.054,uniform
Thiobacimonas profunda,0.9104,0.0,1e-05,0.035,uniform
Rummeliibacillus stabekisii,0.894,0.0,0.0,0.009,uniform
Streptococcus halotolerans,0.9559,0.0,0.0,0.009,uniform
Dyella thiooxydans,0.8284,0.0,1e-05,0.031,uniform
Actinoalloteichus hymeniacidonis,0.8809,0.0,1e-05,0.024,uniform
Microbulbifer thermotolerans,0.9235,0.0,1e-05,0.032,uniform
Brevibacterium linens,0.8956,0.0,1e-05,0.022,uniform
Pseudomonas silesiensis,0.7517,0.0,1e-05,0.01,uniform
Lactobacillus lindneri,0.8388,0.0,1e-05,0.094,uniform
Lactobacillus paracollinoides,0.9534,0.0,0.0,0.034,uniform
Psychrobacter alimentarius,0.8243,0.0,1e-05,0.013,uniform
Pseudomonas koreensis,0.8966,0.0,0.0,0.017,uniform
Geobacter anodireducens,0.9019,0.0,1e-05,0.046,uniform
Serinicoccus sp,0.9327,0.0,1e-05,0.038,uniform
Helicobacter himalayensis,0.8303,0.0,2e-05,0.066,uniform
Aminobacter aminovorans,0.9291,0.0,0.0,0.023,uniform
Sporosarcina sp,0.9009,0.0,1e-05,0.016,uniform
Nocardioides dokdonensis,0.8986,0.0,1e-05,0.044,uniform
Desulfuromonas sp,0.9103,0.0,1e-05,0.035,uniform
Pelagibaca abyssi,0.9415,0.0,1e-05,0.048,uniform
Sporosarcina ureae,0.9207,0.0,0.0,0.016,uniform
Staphylococcus condimenti,0.9144,0.0,0.0,0.017,uniform
Rhizobacter gummiphilus,0.8214,0.0,1e-05,0.015,uniform
Dokdonia donghaensis,0.8858,0.0,0.0,0.014,uniform
Luteitalea pratensis,0.9092,0.0,0.0,0.01,uniform
Streptococcus marmotae,0.8466,0.0,0.0,0.006,uniform
Pediococcus acidilactici,0.9266,0.0,1e-05,0.071,uniform
Candidatus Rhodoluna,0.9754,0.0,1e-05,0.418,uniform
Leptospira alstonii,0.7649,0.0,1e-05,0.011,uniform
Ruegeria mobilis,0.9153,0.0,1e-05,0.077,uniform
Rhodococcus fascians,0.9422,0.0,0.0,0.025,uniform
Halotalea alkalilenta,0.8646,0.0,1e-05,0.034,uniform
Dokdonella koreensis,0.9565,0.0,0.0,0.044,uniform
Photorhabdus laumondii,0.9621,0.0,0.0,0.011,uniform
Fibrella sp,0.8246,0.0,1e-05,0.005,uniform
Mesorhizobium amorphae,0.9626,0.0,0.0,0.015,uniform
Methylobacterium phyllosphaerae,0.925,0.0,1e-05,0.046,uniform
Fictibacillus phosphorivorans,0.9496,0.0,0.0,0.006,uniform
Desulfococcus multivorans,0.8833,0.0,1e-05,0.018,uniform
Lachnoclostridium sp,0.7415,0.0,0.0,0.001,uniform
Ruminiclostridium sp,0.94,0.0,0.0,0.023,uniform
Bacteroides caecimuris,0.8747,0.0,0.0,0.001,uniform
Parabacteroides sp,0.881,0.0,0.0,0.002,uniform
Erysipelotrichaceae bacterium,0.8344,0.0,0.0,0.004,uniform
Blautia sp,0.8797,0.0,0.0,0.003,uniform
Flavonifractor plautii,0.8898,0.0,1e-05,0.026,uniform
Pseudoalteromonas luteoviolacea,0.6237,0.0,1e-05,0.008,uniform
Anoxybacillus sp,0.8276,0.0,1e-05,0.013,uniform
Anoxybacillus amylolyticus,0.8916,0.0,1e-05,0.021,uniform
Pelobacter acetylenicus,0.9337,0.0,1e-05,0.059,uniform
Bacillus oceanisediminis,0.8552,0.0,0.0,0.004,uniform
Rathayibacter tritici,0.9309,0.0,1e-05,0.067,uniform
Pelobacter sp,0.7404,0.0,2e-05,0.023,uniform
Campylobacter hyointestinalis,0.8476,0.0,1e-05,0.068,uniform
Campylobacter lanienae,0.8961,0.0,1e-05,0.069,uniform
Tatumella citrea,0.8473,0.0,1e-05,0.013,uniform
Roseomonas gilardii,0.9237,0.0,1e-05,0.062,uniform
Streptomyces alfalfae,0.8842,0.0,0.0,0.006,uniform
Pseudomonas antarctica,0.8592,0.0,1e-05,0.014,uniform
Brevundimonas naejangsanensis,0.8595,0.0,1e-05,0.085,uniform
Acinetobacter schindleri,0.9185,0.0,1e-05,0.024,uniform
Corynebacterium crudilactis,0.8713,0.0,1e-05,0.041,uniform
Pseudomonas lurida,0.8785,0.0,1e-05,0.02,uniform
Shinella sp,0.8739,0.0,1e-05,0.042,uniform
Pectobacterium wasabiae,0.828,0.0,1e-05,0.017,uniform
Clostridium estertheticum,0.8722,0.0,0.0,0.002,uniform
Niabella ginsenosidivorans,0.9092,0.0,0.0,0.005,uniform
Lelliottia amnigena,0.9304,0.0,1e-05,0.03,uniform
Ochrobactrum pseudogrignonense,0.9203,0.0,1e-05,0.023,uniform
Microbacterium chocolatum,0.9479,0.0,1e-05,0.101,uniform
Spiroplasma clarkii,0.8634,0.0,1e-05,0.061,uniform
Bartonella apis,0.8929,0.0,1e-05,0.043,uniform
Marinobacterium aestuarii,0.8616,0.0,1e-05,0.012,uniform
Chlamydia gallinacea,0.8597,0.0,3e-05,0.496,uniform
Streptomyces parvulus,0.9137,0.0,0.0,0.026,uniform
Ensifer adhaerens,0.9437,0.0,1e-05,0.037,uniform
Dietzia timorensis,0.8643,0.0,1e-05,0.048,uniform
Altererythrobacter ishigakiensis,0.8824,0.0,1e-05,0.067,uniform
Arachidicoccus sp,0.8407,0.0,1e-05,0.009,uniform
Bacillus weihaiensis,0.9207,0.0,0.0,0.004,uniform
Halothiobacillus sp,0.8884,0.0,1e-05,0.071,uniform
Lactobacillus curvatus,0.9328,0.0,1e-05,0.061,uniform
Porphyrobacter neustonensis,0.9207,0.0,1e-05,0.117,uniform
Edwardsiella hoshinae,0.8028,0.0,2e-05,0.027,uniform
Actinoalloteichus sp,0.9286,0.0,0.0,0.02,uniform
Rhizobiales bacterium,0.9193,0.0,1e-05,0.023,uniform
Lacunisphaera limnophila,0.823,0.0,1e-05,0.043,uniform
Pseudomonas alcaliphila,0.9019,0.0,1e-05,0.03,uniform
Bordetella bronchialis,0.9426,0.0,0.0,0.021,uniform
Bordetella flabilis,0.8652,0.0,1e-05,0.015,uniform
Amycolatopsis orientalis,0.9553,0.0,0.0,0.008,uniform
Xenorhabdus hominickii,0.9029,0.0,0.0,0.006,uniform
Vibrio breoganii,0.8803,0.0,1e-05,0.049,uniform
Azoarcus olearius,0.9278,0.0,1e-05,0.029,uniform
Minicystis rosea,0.8315,0.0,0.0,0.001,uniform
Woeseia oceani,0.9387,0.0,1e-05,0.036,uniform
Diaphorobacter polyhydroxybutyrativorans,0.9299,0.0,1e-05,0.14,uniform
Streptomyces griseochromogenes,0.948,0.0,0.0,0.006,uniform
Cryobacterium arcticum,0.9053,0.0,1e-05,0.035,uniform
Stenotrophomonas rhizophila,0.9204,0.0,1e-05,0.049,uniform
Candidatus Hamiltonella,0.964,0.0,1e-05,0.116,uniform
Rickettsia sp,0.9792,0.0,0.0,0.301,uniform
Vibrio scophthalmi,0.9165,0.0,1e-05,0.031,uniform
Thermus brockianus,0.9695,0.0,1e-05,0.241,uniform
Leuconostoc garlicum,0.7328,0.0,3e-05,0.22,uniform
Prauserella marina,0.898,0.0,0.0,0.015,uniform
Gramella flava,0.7879,0.0,1e-05,0.01,uniform
Phaeobacter porticola,0.8889,0.0,1e-05,0.084,uniform
Elizabethkingia endophytica,0.869,0.0,0.0,0.004,uniform
Elizabethkingia meningoseptica,0.8257,0.0,0.0,0.003,uniform
Elizabethkingia genomosp,0.8964,0.0,0.0,0.003,uniform
Spiribacter roseus,0.9728,0.0,1e-05,0.288,uniform
Legionella clemsonensis,0.899,0.0,1e-05,0.022,uniform
Bradyrhizobium icense,0.7137,0.0,1e-05,0.004,uniform
Prosthecochloris sp,0.9227,0.0,1e-05,0.062,uniform
Streptomyces lincolnensis,0.9176,0.0,0.0,0.006,uniform
Bordetella pseudohinzii,0.9393,0.0,1e-05,0.049,uniform
Burkholderia stabilis,0.9142,0.0,2e-05,0.321,uniform
Methyloversatilis sp,0.9247,0.0,1e-05,0.051,uniform
Sinorhizobium sp,0.9124,0.0,1e-05,0.028,uniform
Blastomonas sp,0.959,0.0,0.0,0.043,uniform
Helicobacter sp,0.9302,0.0,1e-05,0.134,uniform
Planococcus antarcticus,0.9104,0.0,0.0,0.014,uniform
Planococcus halocryophilus,0.8217,0.0,1e-05,0.014,uniform
Planococcus maritimus,0.8969,0.0,1e-05,0.03,uniform
Planococcus plakortidis,0.9094,0.0,1e-05,0.041,uniform
Planococcus donghaensis,0.8448,0.0,1e-05,0.019,uniform
Altererythrobacter namhicola,0.9248,0.0,1e-05,0.149,uniform
Streptomyces clavuligerus,0.9385,0.0,0.0,0.025,uniform
Altererythrobacter dongtanensis,0.9762,0.0,1e-05,0.105,uniform
Gordonia terrae,0.8777,0.0,1e-05,0.032,uniform
Leuconostoc lactis,0.9413,0.0,1e-05,0.168,uniform
Microvirga ossetica,0.9436,0.0,0.0,0.013,uniform
Stenotrophomonas nitritireducens,0.9544,0.0,0.0,0.064,uniform
Cloacibacillus porcorum,0.8952,0.0,1e-05,0.039,uniform
Fictibacillus arsenicus,0.8987,0.0,0.0,0.007,uniform
Lactobacillus agilis,0.9061,0.0,1e-05,0.037,uniform
Candidatus Nanopelagicus,0.8836,0.0,2e-05,0.329,uniform
Candidatus Planktophila,0.9114,0.0,2e-05,0.36,uniform
Clostridium isatidis,0.8245,0.0,0.0,0.006,uniform
Bacillus flexus,0.9081,0.0,0.0,0.006,uniform
Lentzea guizhouensis,0.9239,0.0,0.0,0.005,uniform
Streptomyces olivaceus,0.9781,0.0,0.0,0.02,uniform
Rhodococcus sp,0.9365,0.0,1e-05,0.051,uniform
Streptomyces sampsonii,0.9446,0.0,0.0,0.032,uniform
Xanthomonas fragariae,0.9052,0.0,1e-05,0.065,uniform
Brochothrix thermosphacta,0.9131,0.0,0.0,0.011,uniform
Carnobacterium divergens,0.7885,0.0,0.0,0.005,uniform
Xanthomonas hortorum,0.932,0.0,1e-05,0.058,uniform
Pantoea agglomerans,0.951,0.0,0.0,0.031,uniform
Acinetobacter larvae,0.9174,0.0,0.0,0.015,uniform
Acinetobacter soli,0.945,0.0,0.0,0.027,uniform
Flavobacterium anhuiense,0.8587,0.0,0.0,0.002,uniform
Dickeya solani,0.952,0.0,0.0,0.036,uniform
Streptococcus himalayensis,0.7735,0.0,1e-05,0.008,uniform
Spiroplasma helicoides,0.8411,0.0,2e-05,0.048,uniform
Dialister pneumosintes,0.9167,0.0,0.0,0.033,uniform
Tannerella sp,0.8724,0.0,1e-05,0.011,uniform
Anaerolineaceae bacterium,0.7108,0.0,2e-05,0.053,uniform
Propionibacterium sp,0.811,0.0,2e-05,0.089,uniform
Bacillus gibsonii,0.8203,0.0,1e-05,0.024,uniform
Novosphingobium resinovorum,0.9494,0.0,0.0,0.039,uniform
Bacillus muralis,0.8456,0.0,0.0,0.004,uniform
Sulfurospirillum halorespirans,0.9386,0.0,1e-05,0.032,uniform
Porphyrobacter sp,0.8895,0.0,1e-05,0.108,uniform
Cobetia marina,0.8699,0.0,1e-05,0.026,uniform
Bacterium AB1,0.9036,0.0,3e-05,0.396,uniform
Pedobacter steynii,0.758,0.0,0.0,0.002,uniform
Bosea vaviloviae,0.9075,0.0,0.0,0.011,uniform
Brevibacterium aurantiacum,0.8913,0.0,1e-05,0.019,uniform
Macrococcus sp,0.8783,0.0,1e-05,0.013,uniform
Enterobacter xiangfangensis,0.8985,0.0,1e-05,0.05,uniform
Enterobacter roggenkampii,0.9288,0.0,0.0,0.021,uniform
Candidatus Melainabacteria,0.8718,0.0,1e-05,0.031,uniform
Streptomyces puniciscabiei,0.9087,0.0,0.0,0.008,uniform
Clostridium taeniosporum,0.873,0.0,0.0,0.004,uniform
Formosa sp,0.9035,0.0,1e-05,0.038,uniform
Vagococcus teuberi,0.8727,0.0,0.0,0.006,uniform
Geosporobacter ferrireducens,0.8757,0.0,0.0,0.003,uniform
Brachybacterium sp,0.9576,0.0,0.0,0.034,uniform
Chlorobaculum limnaeum,0.9496,0.0,1e-05,0.042,uniform
Hydrogenophaga sp,0.8284,0.0,1e-05,0.019,uniform
Candidatus Tokpelaia,0.8724,0.0,2e-05,0.218,uniform
Streptomyces rubrolavendulae,0.9455,0.0,0.0,0.021,uniform
Weissella soli,0.8234,0.0,3e-05,0.099,uniform
Halobacteriovorax marinus,0.86,0.0,1e-05,0.016,uniform
Acidihalobacter prosperus,0.9305,0.0,1e-05,0.057,uniform
Delftia tsuruhatensis,0.9543,0.0,0.0,0.011,uniform
Klebsiella sp,0.9817,0.0,0.0,0.024,uniform
Staphylococcus nepalensis,0.8771,0.0,1e-05,0.01,uniform
Hydrogenophaga crassostreae,0.9522,0.0,0.0,0.017,uniform
Polaribacter vadi,0.8551,0.0,0.0,0.003,uniform
Lutibacter sp,0.7861,0.0,1e-05,0.004,uniform
Flavobacterium gilvum,0.8664,0.0,0.0,0.004,uniform
Luteibacter rhizovicinus,0.8847,0.0,1e-05,0.015,uniform
Pectobacterium polaris,0.8612,0.0,1e-05,0.022,uniform
Paraburkholderia sprentiae,0.942,0.0,1e-05,0.125,uniform
Sphingomonas melonis,0.9592,0.0,0.0,0.037,uniform
Pantoea stewartii,0.7818,0.0,2e-05,0.034,uniform
Moorea producens,0.838,0.0,0.0,0.001,uniform
Clostridium formicaceticum,0.814,0.0,0.0,0.003,uniform
Peptococcaceae bacterium,0.8418,0.0,0.0,0.004,uniform
Dickeya dianthicola,0.8316,0.0,1e-05,0.017,uniform
Fuerstia marisgermanicae,0.823,0.0,0.0,0.003,uniform
Spiroplasma sp,0.8949,0.0,1e-05,0.106,uniform
Jeongeupia sp,0.8805,0.0,1e-05,0.037,uniform
Providencia rettgeri,0.9045,0.0,0.0,0.006,uniform
Pseudomonas lundensis,0.9541,0.0,0.0,0.026,uniform
Flavobacterium crassostreae,0.7699,0.0,1e-05,0.011,uniform
Thalassotalea crassostreae,0.797,0.0,1e-05,0.007,uniform
Geobacillus lituanicus,0.8053,0.0,2e-05,0.077,uniform
Lactobacillus farciminis,0.8931,0.0,1e-05,0.019,uniform
Aeribacillus pallidus,0.8612,0.0,1e-05,0.01,uniform
Chromobacterium vaccinii,0.8887,0.0,1e-05,0.015,uniform
Lactobacillus coryniformis,0.9258,0.0,1e-05,0.03,uniform
Candidatus Gracilibacteria,0.8744,0.0,1e-05,0.024,uniform
Marinobacter salinus,0.9203,0.0,1e-05,0.024,uniform
Nonomuraea sp,0.9201,0.0,0.0,0.002,uniform
Hyphomonas sp,0.912,0.0,1e-05,0.036,uniform
Cupriavidus sp,0.9191,0.0,1e-05,0.034,uniform
Marinilactibacillus sp,0.9414,0.0,0.0,0.01,uniform
Paenibacillus crassostreae,0.8275,0.0,0.0,0.006,uniform
Flavobacterium communis,0.8669,0.0,0.0,0.006,uniform
Rhodobacter sp,0.8497,0.0,2e-05,0.072,uniform
Bacillus xiamenensis,0.78,0.0,1e-05,0.02,uniform
Mycoplasma pullorum,0.7797,0.0,3e-05,0.23,uniform
Butyrivibrio hungatei,0.9108,0.0,0.0,0.004,uniform
Nocardia seriolae,0.9174,0.0,0.0,0.009,uniform
Pseudomonas frederiksbergensis,0.8866,0.0,1e-05,0.016,uniform
Phyllobacterium sp,0.9265,0.0,0.0,0.027,uniform
Tenericutes bacterium,0.9071,0.0,0.0,0.02,uniform
Virgibacillus halodenitrificans,0.7556,0.0,1e-05,0.009,uniform
Lactobacillus crustorum,0.9033,0.0,1e-05,0.029,uniform
Kosakonia radicincitans,0.9444,0.0,0.0,0.015,uniform
Glaesserella parasuis,0.8567,0.0,0.0,0.012,uniform
Bifidobacterium choerinum,0.9617,0.0,0.0,0.075,uniform
Streptomyces niveus,0.8658,0.0,0.0,0.013,uniform
Pseudomonas orientalis,0.9699,0.0,0.0,0.024,uniform
Geobacillus thermocatenulatus,0.9284,0.0,1e-05,0.052,uniform
Sulfitobacter sp,0.8683,0.0,1e-05,0.066,uniform
Nocardia soli,0.9134,0.0,0.0,0.009,uniform
Synechococcus lividus,0.8459,0.0,2e-05,0.07,uniform
Francisella hispaniensis,0.9267,0.0,1e-05,0.052,uniform
Chelatococcus daeguensis,0.8915,0.0,1e-05,0.096,uniform
Erythrobacter gangjinensis,0.9322,0.0,1e-05,0.117,uniform
Caldithrix abyssi,0.9378,0.0,0.0,0.009,uniform
Microbacterium paludicola,0.8536,0.0,2e-05,0.059,uniform
Neomicrococcus aestuarii,0.883,0.0,1e-05,0.076,uniform
Halomonas aestuarii,0.793,0.0,2e-05,0.04,uniform
Brevibacillus formosus,0.9085,0.0,0.0,0.005,uniform
Gramella sp,0.9474,0.0,0.0,0.017,uniform
Tenacibaculum sp,0.902,0.0,0.0,0.007,uniform
Mesorhizobium oceanicum,0.8188,0.0,1e-05,0.018,uniform
Lactobacillus hordei,0.885,0.0,1e-05,0.02,uniform
Lactobacillus nagelii,0.8925,0.0,1e-05,0.025,uniform
Bacillus safensis,0.8893,0.0,0.0,0.013,uniform
Staphylococcus succinus,0.9243,0.0,0.0,0.016,uniform
Dehalogenimonas formicexedens,0.8847,0.0,2e-05,0.214,uniform
Acinetobacter bereziniae,0.8673,0.0,0.0,0.006,uniform
Vibrio mediterranei,0.9082,0.0,0.0,0.021,uniform
Vibrio rotiferianus,0.8689,0.0,2e-05,0.147,uniform
Pseudomonas veronii,0.9156,0.0,0.0,0.012,uniform
Xanthomonas euvesicatoria,0.9164,0.0,1e-05,0.052,uniform
Thermogutta terrifontis,0.8052,0.0,1e-05,0.03,uniform
Marivivens sp,0.9346,0.0,1e-05,0.089,uniform
Paenibacillus xylanexedens,0.8859,0.0,0.0,0.003,uniform
Virgibacillus dokdonensis,0.9074,0.0,0.0,0.004,uniform
Clostridium chauvoei,0.8055,0.0,0.0,0.006,uniform
Lelliottia sp,0.9118,0.0,0.0,0.018,uniform
Granulosicoccus antarcticus,0.9045,0.0,0.0,0.003,uniform
Xanthomonas vesicatoria,0.8761,0.0,1e-05,0.04,uniform
Xanthomonas gardneri,0.8921,0.0,1e-05,0.04,uniform
Pseudomonas psychrotolerans,0.8879,0.0,1e-05,0.017,uniform
Microbacterium aurum,0.9557,0.0,1e-05,0.078,uniform
Curtobacterium pusillum,0.8969,0.0,1e-05,0.046,uniform
Chryseobacterium indologenes,0.9366,0.0,0.0,0.006,uniform
Oxalobacter formigenes,0.9202,0.0,1e-05,0.08,uniform
Lactobacillus parabuchneri,0.9283,0.0,1e-05,0.027,uniform
Mariprofundus aestuarium,0.9244,0.0,1e-05,0.086,uniform
Mariprofundus ferrinatatus,0.9042,0.0,1e-05,0.131,uniform
Histophilus somni,0.8565,0.0,1e-05,0.022,uniform
Lactobacillus jensenii,0.9198,0.0,1e-05,0.042,uniform
Paraburkholderia sp,0.9175,0.0,1e-05,0.028,uniform
Sphingomonas koreensis,0.9248,0.0,1e-05,0.035,uniform
Vibrio gazogenes,0.8644,0.0,1e-05,0.029,uniform
Thauera chlorobenzoica,0.9507,0.0,1e-05,0.045,uniform
Herbaspirillum robiniae,0.7409,0.0,1e-05,0.019,uniform
Arthrobacter crystallopoietes,0.7974,0.0,1e-05,0.022,uniform
Bacillus cohnii,0.9059,0.0,0.0,0.003,uniform
Lactobacillus alimentarius,0.8807,0.0,1e-05,0.028,uniform
Acinetobacter haemolyticus,0.8858,0.0,1e-05,0.014,uniform
Lactobacillus amylophilus,0.7999,0.0,2e-05,0.154,uniform
Bordetella trematum,0.9015,0.0,1e-05,0.027,uniform
Lactobacillus curieae,0.7002,0.0,3e-05,0.044,uniform
Massilia putida,0.9517,0.0,0.0,0.01,uniform
Acinetobacter junii,0.9072,0.0,0.0,0.016,uniform
Nitratireductor basaltis,0.8026,0.0,1e-05,0.046,uniform
Halioglobus pacificus,0.9546,0.0,0.0,0.018,uniform
Tsukamurella tyrosinosolvens,0.8868,0.0,1e-05,0.027,uniform
Paludisphaera borealis,0.8736,0.0,0.0,0.007,uniform
Rhodoferax sp,0.9065,0.0,0.0,0.011,uniform
Rhodoferax saidenbachensis,0.9553,0.0,0.0,0.022,uniform
Rhodoferax antarcticus,0.876,0.0,1e-05,0.023,uniform
Tateyamaria omphalii,0.9248,0.0,1e-05,0.045,uniform
Lactobacillus allii,0.8915,0.0,1e-05,0.017,uniform
Nonlabens sediminis,0.8428,0.0,1e-05,0.025,uniform
Oceanicoccus sagamiensis,0.8853,0.0,0.0,0.009,uniform
Lacinutrix venerupis,0.899,0.0,0.0,0.006,uniform
Seonamhaeicola sp,0.9096,0.0,0.0,0.004,uniform
Planococcus faecalis,0.8946,0.0,1e-05,0.028,uniform
Polaribacter reichenbachii,0.9205,0.0,0.0,0.003,uniform
Jeotgalibaca sp,0.9585,0.0,0.0,0.01,uniform
Thioclava nitratireducens,0.9335,0.0,1e-05,0.045,uniform
Kosakonia cowanii,0.9602,0.0,0.0,0.031,uniform
Halioglobus japonicus,0.9255,0.0,1e-05,0.026,uniform
Streptomyces autolyticus,0.887,0.0,0.0,0.01,uniform
Aquaspirillum sp,0.908,0.0,1e-05,0.026,uniform
Auricoccus indicus,0.8785,0.0,1e-05,0.046,uniform
Staphylococcus cohnii,0.8159,0.0,1e-05,0.017,uniform
Croceicoccus marinus,0.9815,0.0,0.0,0.077,uniform
Tessaracoccus flavus,0.9351,0.0,1e-05,0.065,uniform
Tessaracoccus sp,0.9335,0.0,0.0,0.028,uniform
Tessaracoccus flavescens,0.8845,0.0,1e-05,0.044,uniform
Vagococcus penaei,0.8557,0.0,1e-05,0.009,uniform
Pseudoalteromonas aliena,0.8972,0.0,0.0,0.009,uniform
Labrenzia aggregata,0.9341,0.0,0.0,0.019,uniform
Sedimentisphaera cyanobacteriorum,0.9551,0.0,0.0,0.044,uniform
Nostocales cyanobacterium,0.8876,0.0,0.0,0.002,uniform
Helicobacter bilis,0.9139,0.0,1e-05,0.023,uniform
Phycisphaerae bacterium,0.8866,0.0,1e-05,0.021,uniform
Microbulbifer agarilyticus,0.959,0.0,0.0,0.021,uniform
Campylobacter sputorum,0.8492,0.0,1e-05,0.033,uniform
Corynebacterium glaucum,0.946,0.0,1e-05,0.185,uniform
Paenalcaligenes hominis,0.8925,0.0,1e-05,0.047,uniform
Desulfotomaculum ferrireducens,0.9147,0.0,1e-05,0.037,uniform
Novibacillus thermophilus,0.8038,0.0,1e-05,0.033,uniform
Agrobacterium rhizogenes,0.7959,0.0,2e-05,0.075,uniform
Pantoea alhagi,0.9477,0.0,0.0,0.024,uniform
Streptomyces pactum,0.8838,0.0,0.0,0.009,uniform
Xanthomonas perforans,0.9837,0.0,0.0,0.075,uniform
Jeotgalibaca dankookensis,0.919,0.0,0.0,0.012,uniform
Bartonella sp,0.8047,0.0,3e-05,0.091,uniform
Cellvibrio sp,0.784,0.0,1e-05,0.008,uniform
