Species,r_value,p_value,stError,euclidean,distribution
Bordetella trematum,0.9972,0.0,0.0,0.375,uniform
Lactobacillus curieae,0.9793,0.0,0.0,0.172,uniform
Massilia putida,0.9216,0.0,1e-05,0.044,uniform
Acinetobacter junii,0.9273,0.0,0.0,0.045,uniform
Nitratireductor basaltis,0.81,0.0,3e-05,0.328,uniform
Halioglobus pacificus,0.9626,0.0,1e-05,0.159,uniform
Tsukamurella tyrosinosolvens,0.872,0.0,1e-05,0.127,uniform
Paludisphaera borealis,0.8122,0.0,1e-05,0.07,uniform
Rhodoferax sp,0.9955,0.0,0.0,0.133,uniform
Rhodoferax saidenbachensis,0.9915,0.0,0.0,0.181,uniform
Rhodoferax antarcticus,0.9653,0.0,1e-05,0.23,uniform
Tateyamaria omphalii,0.8684,0.0,2e-05,0.285,uniform
Lactobacillus allii,0.9425,0.0,1e-05,0.086,uniform
Nonlabens sediminis,0.9842,0.0,0.0,0.08,uniform
Oceanicoccus sagamiensis,0.9582,0.0,0.0,0.06,uniform
Lacinutrix venerupis,0.9677,0.0,0.0,0.021,uniform
Seonamhaeicola sp,0.9764,0.0,0.0,0.016,uniform
Planococcus faecalis,0.9896,0.0,0.0,0.081,uniform
Polaribacter reichenbachii,0.9681,0.0,0.0,0.01,uniform
Jeotgalibaca sp,0.9605,0.0,0.0,0.03,uniform
Thioclava nitratireducens,0.9482,0.0,1e-05,0.257,uniform
Kosakonia cowanii,0.9324,0.0,1e-05,0.106,uniform
Halioglobus japonicus,0.969,0.0,0.0,0.18,uniform
Streptomyces autolyticus,0.9505,0.0,1e-05,0.11,uniform
Aquaspirillum sp,0.9467,0.0,1e-05,0.135,uniform
Auricoccus indicus,0.7827,0.0,2e-05,0.178,uniform
Staphylococcus cohnii,0.9496,0.0,0.0,0.056,uniform
Tessaracoccus flavus,0.9978,0.0,0.0,0.455,uniform
Tessaracoccus sp,0.9904,0.0,0.0,0.215,uniform
Tessaracoccus flavescens,0.9966,0.0,0.0,0.379,uniform
Vagococcus penaei,0.9718,0.0,0.0,0.049,uniform
Pseudoalteromonas aliena,0.9902,0.0,0.0,0.032,uniform
Labrenzia aggregata,0.8034,0.0,1e-05,0.108,uniform
Sedimentisphaera cyanobacteriorum,0.9637,0.0,1e-05,0.197,uniform
Nostocales cyanobacterium,0.9255,0.0,0.0,0.008,uniform
Helicobacter bilis,0.9578,0.0,0.0,0.067,uniform
Phycisphaerae bacterium,0.9664,0.0,0.0,0.086,uniform
Microbulbifer agarilyticus,0.7869,0.0,2e-05,0.121,uniform
Campylobacter sputorum,0.9291,0.0,1e-05,0.125,uniform
Corynebacterium glaucum,0.9347,0.0,2e-05,0.479,uniform
Paenalcaligenes hominis,0.9458,0.0,1e-05,0.327,uniform
Desulfotomaculum ferrireducens,0.8971,0.0,1e-05,0.117,uniform
Novibacillus thermophilus,0.987,0.0,0.0,0.18,uniform
Pantoea alhagi,0.9609,0.0,1e-05,0.124,uniform
Streptomyces pactum,0.6682,0.0,4e-05,0.097,uniform
Jeotgalibaca dankookensis,0.9667,0.0,0.0,0.108,uniform
Bartonella sp,0.9892,0.0,0.0,0.423,uniform
Cellvibrio sp,0.9704,0.0,0.0,0.052,uniform
Komagataeibacter nataicola,0.9615,0.0,1e-05,0.346,uniform
Mycobacterium litorale,0.9595,0.0,0.0,0.102,uniform
Brachyspira hampsonii,0.946,0.0,0.0,0.028,uniform
Chromatiaceae bacterium,0.9632,0.0,1e-05,0.193,uniform
Methylocystis bryophila,0.9639,0.0,1e-05,0.348,uniform
Vibrio owensii,0.9868,0.0,0.0,0.178,uniform
Eubacterium limosum,0.8811,0.0,1e-05,0.075,uniform
Citrobacter werkmanii,0.9076,0.0,1e-05,0.16,uniform
Acinetobacter calcoaceticus,0.9082,0.0,0.0,0.044,uniform
Acinetobacter lactucae,0.9784,0.0,0.0,0.057,uniform
Paenibacillus kribbensis,0.9442,0.0,0.0,0.027,uniform
Agarilytica rhodophyticola,0.943,0.0,0.0,0.01,uniform
Spirosoma aerolatum,0.9092,0.0,0.0,0.014,uniform
Spirosoma rigui,0.8293,0.0,1e-05,0.05,uniform
Comamonas kerstersii,0.7969,0.0,3e-05,0.172,uniform
Martelella mediterranea,0.9695,0.0,1e-05,0.25,uniform
Candidatus Thiodictyon,0.9462,0.0,1e-05,0.074,uniform
Staphylococcus sciuri,0.9783,0.0,0.0,0.033,uniform
Rhodothermaceae bacterium,0.9706,0.0,0.0,0.158,uniform
Yersinia sp,0.9826,0.0,0.0,0.094,uniform
Streptococcus equinus,0.9721,0.0,0.0,0.031,uniform
Paracoccus yeei,0.9924,0.0,0.0,0.405,uniform
Citrobacter braakii,0.9445,0.0,1e-05,0.121,uniform
Neisseria mucosa,0.9724,0.0,0.0,0.023,uniform
Colwellia beringensis,0.8644,0.0,1e-05,0.025,uniform
Actinomyces gaoshouyii,0.9782,0.0,0.0,0.025,uniform
Shewanella japonica,0.9516,0.0,0.0,0.022,uniform
Roseovarius mucosus,0.7823,0.0,4e-05,0.249,uniform
Campylobacter helveticus,0.869,0.0,1e-05,0.195,uniform
Kitasatospora albolonga,0.6844,0.0,3e-05,0.076,uniform
Veillonella atypica,0.9308,0.0,0.0,0.031,uniform
Kitasatospora aureofaciens,0.9165,0.0,1e-05,0.071,uniform
Streptomyces gilvosporeus,0.814,0.0,1e-05,0.027,uniform
Streptomyces violaceoruber,0.9106,0.0,1e-05,0.047,uniform
Staphylococcus hominis,0.984,0.0,0.0,0.13,uniform
Ruminococcaceae bacterium,0.9852,0.0,0.0,0.402,uniform
Cnuibacter physcomitrellae,0.8967,0.0,1e-05,0.147,uniform
Halobacillus mangrovi,0.9618,0.0,0.0,0.033,uniform
Staphylococcus lutrae,0.9159,0.0,1e-05,0.113,uniform
Mycobacterium dioxanotrophicus,0.9566,0.0,0.0,0.054,uniform
Bacillus krulwichiae,0.9484,0.0,0.0,0.018,uniform
Mycobacterium colombiense,0.7481,0.0,3e-05,0.263,uniform
Cellulosimicrobium sp,0.7352,0.0,2e-05,0.113,uniform
Campylobacter cuniculorum,0.7899,0.0,2e-05,0.123,uniform
Bacillus horikoshii,0.9256,0.0,0.0,0.025,uniform
Bacillus vallismortis,0.993,0.0,0.0,0.448,uniform
Sphingobium yanoikuyae,0.9648,0.0,0.0,0.15,uniform
Sedimentisphaera salicampi,0.7045,0.0,4e-05,0.149,uniform
Methylorubrum zatmanii,0.9937,0.0,0.0,0.281,uniform
Macrococcus canis,0.9411,0.0,1e-05,0.093,uniform
Mesorhizobium sp,0.9726,0.0,0.0,0.1,uniform
Streptomyces pluripotens,0.7722,0.0,2e-05,0.073,uniform
Nitrosospira lacus,0.9929,0.0,0.0,0.292,uniform
Bordetella genomosp,0.9431,0.0,0.0,0.124,uniform
Pseudorhodoplanes sinuspersici,0.9468,0.0,1e-05,0.1,uniform
Rhizobium sp,0.9857,0.0,0.0,0.248,uniform
Sulfuriferula sp,0.9616,0.0,1e-05,0.477,uniform
Photobacterium damselae,0.9461,0.0,0.0,0.087,uniform
Sphingobacteriaceae bacterium,0.976,0.0,0.0,0.009,uniform
Kushneria marisflavi,0.9851,0.0,0.0,0.34,uniform
Oceanisphaera sp,0.99,0.0,0.0,0.253,uniform
Oceanisphaera profunda,0.9687,0.0,0.0,0.14,uniform
Cellulosimicrobium cellulans,0.7261,0.0,4e-05,0.198,uniform
Celeribacter manganoxidans,0.9665,0.0,1e-05,0.415,uniform
Oleiphilus messinensis,0.9521,0.0,0.0,0.026,uniform
Cellulomonas sp,0.9793,0.0,1e-05,0.19,uniform
Loktanella vestfoldensis,0.9973,0.0,0.0,0.305,uniform
Tumebacillus sp,0.9624,0.0,0.0,0.065,uniform
Halomonas beimenensis,0.9265,0.0,1e-05,0.307,uniform
Comamonas serinivorans,0.8676,0.0,1e-05,0.166,uniform
Pseudoalteromonas piscicida,0.9622,0.0,1e-05,0.099,uniform
Aeromonas sp,0.9851,0.0,0.0,0.285,uniform
Streptomyces albireticuli,0.8949,0.0,1e-05,0.048,uniform
Streptomyces alboflavus,0.8107,0.0,1e-05,0.022,uniform
Paenibacillus donghaensis,0.9585,0.0,0.0,0.014,uniform
Pseudoclostridium thermosuccinogenes,0.9798,0.0,0.0,0.02,uniform
Enterococcus wangshanyuanii,0.9415,0.0,0.0,0.016,uniform
Alkalitalea saponilacus,0.8949,0.0,0.0,0.019,uniform
Sagittula sp,0.9504,0.0,1e-05,0.238,uniform
Bacillus sonorensis,0.985,0.0,0.0,0.038,uniform
Halomicronema hongdechloris,0.8675,0.0,1e-05,0.094,uniform
Cryobacterium sp,0.9366,0.0,1e-05,0.18,uniform
Brevundimonas vesicularis,0.9854,0.0,0.0,0.425,uniform
Staphylococcus pettenkoferi,0.9293,0.0,1e-05,0.083,uniform
Cystobacter fuscus,0.7522,0.0,1e-05,0.011,uniform
Kluyvera georgiana,0.6839,0.0,4e-05,0.097,uniform
Dehalobacterium formicoaceticum,0.8555,0.0,1e-05,0.048,uniform
Methylovulum psychrotolerans,0.8882,0.0,1e-05,0.057,uniform
Lactobacillus pentosus,0.9606,0.0,0.0,0.114,uniform
Francisella halioticida,0.9734,0.0,0.0,0.143,uniform
Idiomarina piscisalsi,0.9773,0.0,1e-05,0.466,uniform
Melittangium boletus,0.9927,0.0,0.0,0.021,uniform
Celeribacter ethanolicus,0.9142,0.0,2e-05,0.301,uniform
Shewanella marisflavi,0.9486,0.0,0.0,0.093,uniform
Neisseria sp,0.9017,0.0,0.0,0.012,uniform
Campylobacter avium,0.9853,0.0,0.0,0.226,uniform
Paraphotobacterium marinum,0.9704,0.0,1e-05,0.468,uniform
Shewanella bicestrii,0.912,0.0,1e-05,0.09,uniform
Capnocytophaga cynodegmi,0.9617,0.0,0.0,0.032,uniform
Capnocytophaga leadbetteri,0.9835,0.0,0.0,0.025,uniform
Capnocytophaga sputigena,0.9694,0.0,0.0,0.02,uniform
Capnocytophaga gingivalis,0.9828,0.0,0.0,0.022,uniform
Capnocytophaga stomatis,0.9628,0.0,0.0,0.025,uniform
Bacteroides caccae,0.9259,0.0,0.0,0.006,uniform
Blautia hansenii,0.854,0.0,1e-05,0.035,uniform
Sulfitobacter pseudonitzschiae,0.9834,0.0,0.0,0.266,uniform
Vitreoscilla filiformis,0.9614,0.0,1e-05,0.41,uniform
Virgibacillus necropolis,0.9131,0.0,0.0,0.023,uniform
Streptomyces peucetius,0.59,0.0,5e-05,0.033,uniform
Clostridium bolteae,0.7865,0.0,0.0,0.008,uniform
Arenibacter algicola,0.9463,0.0,0.0,0.014,uniform
Actinoalloteichus hoggarensis,0.9872,0.0,0.0,0.111,uniform
Bacterioplanes sanyensis,0.9559,0.0,1e-05,0.115,uniform
Spiroplasma corruscae,0.9424,0.0,1e-05,0.373,uniform
Antarctobacter heliothermus,0.9905,0.0,0.0,0.163,uniform
Fluviicola sp,0.8747,0.0,1e-05,0.033,uniform
Tumebacillus algifaecis,0.9567,0.0,0.0,0.114,uniform
Ketobacter alkanivorans,0.9595,0.0,0.0,0.054,uniform
Streptomyces formicae,0.9173,0.0,0.0,0.025,uniform
Citrobacter farmeri,0.988,0.0,0.0,0.121,uniform
Acetobacter tropicalis,0.9187,0.0,2e-05,0.333,uniform
Herbaspirillum sp,0.9717,0.0,0.0,0.085,uniform
Actinopolyspora erythraea,0.9917,0.0,0.0,0.28,uniform
Nocardiopsis gilva,0.9577,0.0,0.0,0.085,uniform
Klebsiella quasivariicola,0.9861,0.0,0.0,0.11,uniform
Maribacter cobaltidurans,0.9331,0.0,0.0,0.032,uniform
Plantactinospora sp,0.8597,0.0,1e-05,0.091,uniform
Bacillus kochii,0.9489,0.0,0.0,0.018,uniform
Chryseobacterium camelliae,0.9722,0.0,0.0,0.015,uniform
Chryseobacterium piperi,0.957,0.0,0.0,0.005,uniform
Glaesserella sp,0.9172,0.0,0.0,0.021,uniform
Ensifer sojae,0.9303,0.0,1e-05,0.309,uniform
Enterococcus thailandicus,0.9343,0.0,0.0,0.042,uniform
Aeromonas dhakensis,0.8358,0.0,2e-05,0.185,uniform
Mycobacterium marseillense,0.8601,0.0,3e-05,0.408,uniform
Streptomyces xinghaiensis,0.9853,0.0,0.0,0.087,uniform
Variovorax boronicumulans,0.8595,0.0,1e-05,0.037,uniform
Pseudomonas mosselii,0.9946,0.0,0.0,0.165,uniform
Caulobacter vibrioides,0.9682,0.0,1e-05,0.427,uniform
Nibricoccus aquaticus,0.8227,0.0,2e-05,0.144,uniform
Lactococcus raffinolactis,0.5332,0.0,5e-05,0.052,uniform
Elizabethkingia anophelis,0.8296,0.0,1e-05,0.023,uniform
Janthinobacterium svalbardensis,0.8948,0.0,1e-05,0.04,uniform
Actinosynnema pretiosum,0.9383,0.0,0.0,0.05,uniform
Rhizorhabdus dicambivorans,0.7283,0.0,4e-05,0.155,uniform
Bacillus glycinifermentans,0.9784,0.0,0.0,0.046,uniform
Weissella paramesenteroides,0.9119,0.0,1e-05,0.179,uniform
Enterococcus sp,0.9024,0.0,1e-05,0.081,uniform
Providencia alcalifaciens,0.8541,0.0,1e-05,0.049,uniform
Pseudoalteromonas marina,0.9352,0.0,1e-05,0.081,uniform
Brachybacterium ginsengisoli,0.9496,0.0,1e-05,0.189,uniform
Halomonas hydrothermalis,0.9583,0.0,1e-05,0.136,uniform
Methylomonas koyamae,0.9325,0.0,1e-05,0.072,uniform
Methylosinus trichosporium,0.8538,0.0,3e-05,0.224,uniform
Chitinophagaceae bacterium,0.8602,0.0,0.0,0.019,uniform
Nocardia terpenica,0.9734,0.0,0.0,0.03,uniform
Faecalibacterium prausnitzii,0.9022,0.0,1e-05,0.165,uniform
Prevotella jejuni,0.9328,0.0,0.0,0.028,uniform
Proteus vulgaris,0.9398,0.0,0.0,0.023,uniform
Streptomyces malaysiensis,0.98,0.0,0.0,0.065,uniform
Candidatus Fonsibacter,0.9541,0.0,1e-05,0.417,uniform
Bacillus aryabhattai,0.9671,0.0,0.0,0.017,uniform
Pedobacter ginsengisoli,0.9105,0.0,0.0,0.01,uniform
Solibacillus sp,0.9876,0.0,0.0,0.024,uniform
Thalassospira sp,0.8258,0.0,1e-05,0.088,uniform
Caulobacter mirabilis,0.9563,0.0,1e-05,0.29,uniform
Rhodococcus ruber,0.9201,0.0,1e-05,0.103,uniform
Lactobacillus terrae,0.9155,0.0,1e-05,0.143,uniform
Fusobacterium periodonticum,0.9687,0.0,0.0,0.028,uniform
Nostoc flagelliforme,0.9181,0.0,0.0,0.007,uniform
Neisseriaceae bacterium,0.8899,0.0,1e-05,0.079,uniform
Leptospira mayottensis,0.9932,0.0,0.0,0.083,uniform
Amycolatopsis sp,0.9664,0.0,0.0,0.046,uniform
Citrobacter freundii,0.9939,0.0,0.0,0.157,uniform
Rhodobaca barguzinensis,0.9826,0.0,0.0,0.219,uniform
Kyrpidia spormannii,0.9649,0.0,1e-05,0.372,uniform
Streptomyces cavourensis,0.7416,0.0,3e-05,0.065,uniform
Streptomyces lavendulae,0.7226,0.0,2e-05,0.046,uniform
Idiomarina sp,0.9621,0.0,1e-05,0.374,uniform
Bacillus siamensis,0.9193,0.0,1e-05,0.115,uniform
Achromobacter spanius,0.9724,0.0,0.0,0.095,uniform
Spiroplasma floricola,0.8879,0.0,2e-05,0.296,uniform
Spirosoma sp,0.8049,0.0,0.0,0.006,uniform
Olleya sp,0.9464,0.0,0.0,0.014,uniform
Kangiella profundi,0.9489,0.0,1e-05,0.151,uniform
Herbivorax saccincola,0.967,0.0,0.0,0.035,uniform
Enterobacter cancerogenus,0.947,0.0,1e-05,0.142,uniform
Microbacterium hominis,0.9882,0.0,0.0,0.426,uniform
Kitasatospora sp,0.7969,0.0,1e-05,0.034,uniform
Paracoccus sp,0.9827,0.0,0.0,0.268,uniform
Chromobacterium sp,0.7837,0.0,2e-05,0.127,uniform
Paracoccus zhejiangensis,0.987,0.0,0.0,0.425,uniform
Legionella sainthelensi,0.7824,0.0,1e-05,0.032,uniform
Niveispirillum cyanobacteriorum,0.9722,0.0,1e-05,0.404,uniform
Bacteriovorax stolpii,0.9621,0.0,0.0,0.038,uniform
Flavivirga eckloniae,0.9687,0.0,0.0,0.007,uniform
Vibrio jasicida,0.9089,0.0,1e-05,0.209,uniform
Vibrio hyugaensis,0.986,0.0,0.0,0.161,uniform
Yersinia ruckeri,0.9877,0.0,0.0,0.093,uniform
Tamlana sp,0.8726,0.0,0.0,0.02,uniform
Laceyella sacchari,0.985,0.0,0.0,0.125,uniform
Escherichia marmotae,0.9128,0.0,1e-05,0.094,uniform
Lysinibacillus sp,0.9589,0.0,0.0,0.016,uniform
Raoultella planticola,0.9926,0.0,0.0,0.108,uniform
Aeromonas caviae,0.976,0.0,0.0,0.158,uniform
Paraburkholderia hospita,0.9303,0.0,1e-05,0.473,uniform
Achromobacter sp,0.9367,0.0,0.0,0.06,uniform
Leclercia sp,0.9175,0.0,1e-05,0.102,uniform
Pseudomonas avellanae,0.7337,0.0,2e-05,0.074,uniform
Achromobacter insolitus,0.957,0.0,1e-05,0.157,uniform
Corynebacterium camporealensis,0.7719,0.0,5e-05,0.359,uniform
Mycolicibacterium smegmatis,0.7909,0.0,2e-05,0.141,uniform
Acinetobacter defluvii,0.9767,0.0,0.0,0.044,uniform
Bradyrhizobium ottawaense,0.9292,0.0,0.0,0.049,uniform
Eubacterium maltosivorans,0.7746,0.0,2e-05,0.067,uniform
Providencia sp,0.951,0.0,0.0,0.023,uniform
Campylobacter hepaticus,0.9272,0.0,1e-05,0.18,uniform
Acinetobacter wuhouensis,0.9654,0.0,0.0,0.037,uniform
Methylomonas sp,0.9719,0.0,0.0,0.052,uniform
Xanthomonas vasicola,0.9304,0.0,1e-05,0.276,uniform
Rhizobium acidisoli,0.9963,0.0,0.0,0.321,uniform
Thermoactinomyces vulgaris,0.9883,0.0,0.0,0.24,uniform
Micrococcus sp,0.6381,0.0,0.00011,0.239,uniform
Flavobacterium sp,0.951,0.0,0.0,0.006,uniform
Pseudomonas amygdali,0.9978,0.0,0.0,0.143,uniform
Bradyrhizobium paxllaeri,0.9193,0.0,0.0,0.037,uniform
Enterobacter chengduensis,0.9296,0.0,1e-05,0.14,uniform
Photobacterium profundum,0.9637,0.0,0.0,0.042,uniform
Desulfotalea psychrophila,0.9404,0.0,1e-05,0.169,uniform
Acinetobacter sp,0.9737,0.0,0.0,0.058,uniform
Azoarcus aromaticum,0.9628,0.0,1e-05,0.234,uniform
Ehrlichia ruminantium,0.9785,0.0,1e-05,0.461,uniform
Corynebacterium jeikeium,0.8834,0.0,2e-05,0.298,uniform
Lactobacillus sakei,0.9775,0.0,1e-05,0.309,uniform
Pseudoalteromonas haloplanktis,0.9846,0.0,0.0,0.246,uniform
Frankia alni,0.7368,0.0,2e-05,0.085,uniform
Pseudomonas entomophila,0.9854,0.0,0.0,0.241,uniform
Herminiimonas arsenicoxydans,0.8675,0.0,2e-05,0.214,uniform
Gramella forsetii,0.9749,0.0,0.0,0.034,uniform
Mycobacterium abscessus,0.9657,0.0,1e-05,0.135,uniform
Candidatus Cloacamonas,0.8535,0.0,2e-05,0.185,uniform
Erwinia tasmaniensis,0.7833,0.0,2e-05,0.153,uniform
Escherichia fergusonii,0.9357,0.0,1e-05,0.119,uniform
Leuconostoc citreum,0.9761,0.0,0.0,0.244,uniform
Photorhabdus asymbiotica,0.9332,0.0,0.0,0.037,uniform
Lactobacillus casei,0.8766,0.0,2e-05,0.309,uniform
Aliivibrio salmonicida,0.9665,0.0,0.0,0.056,uniform
Vibrio splendidus,0.8636,0.0,2e-05,0.1,uniform
Cronobacter turicensis,0.6746,0.0,6e-05,0.23,uniform
Citrobacter rodentium,0.9739,0.0,0.0,0.063,uniform
Streptomyces scabiei,0.9352,0.0,0.0,0.024,uniform
Listeria seeligeri,0.9687,0.0,0.0,0.064,uniform
Rhodococcus equi,0.8465,0.0,2e-05,0.302,uniform
Streptococcus mitis,0.7283,0.0,1e-05,0.015,uniform
Streptococcus gallolyticus,0.9124,0.0,0.0,0.033,uniform
Legionella longbeachae,0.9311,0.0,0.0,0.044,uniform
Erwinia amylovora,0.9809,0.0,0.0,0.25,uniform
Xenorhabdus bovienii,0.7944,0.0,2e-05,0.058,uniform
Propionibacterium freudenreichii,0.988,0.0,0.0,0.427,uniform
Leuconostoc gasicomitatum,0.9696,0.0,1e-05,0.247,uniform
Halomonas elongata,0.9722,0.0,0.0,0.297,uniform
Neisseria lactamica,0.9753,0.0,0.0,0.028,uniform
Methylomicrobium alcaliphilum,0.9911,0.0,0.0,0.076,uniform
Nocardia cyriacigeorgica,0.8771,0.0,1e-05,0.105,uniform
Blastococcus saxobsidens,0.9935,0.0,0.0,0.37,uniform
Modestobacter marinus,0.8347,0.0,2e-05,0.105,uniform
Desulfobacula toluolica,0.9573,0.0,0.0,0.024,uniform
Oleispira antarctica,0.9504,0.0,0.0,0.039,uniform
Vibrio nigripulchritudo,0.9454,0.0,0.0,0.115,uniform
Magnetospira sp,0.8841,0.0,1e-05,0.282,uniform
Acholeplasma brassicae,0.9709,0.0,0.0,0.146,uniform
Xenorhabdus doucetiae,0.86,0.0,1e-05,0.068,uniform
Xenorhabdus poinarii,0.945,0.0,1e-05,0.1,uniform
Erwinia pyrifoliae,0.937,0.0,1e-05,0.196,uniform
Erwinia billingiae,0.9921,0.0,0.0,0.069,uniform
Zobellia galactanivorans,0.9825,0.0,0.0,0.018,uniform
Xanthomonas albilineans,0.8989,0.0,2e-05,0.311,uniform
Clostridium sticklandii,0.609,0.0,3e-05,0.044,uniform
Candidatus Nitrospira,0.9526,0.0,1e-05,0.329,uniform
Arthrobacter arilaitensis,0.818,0.0,3e-05,0.241,uniform
Haemophilus parainfluenzae,0.9083,0.0,0.0,0.014,uniform
Bacteriovorax marinus,0.9564,0.0,0.0,0.079,uniform
Hyphomicrobium sp,0.9101,0.0,1e-05,0.14,uniform
Flavobacterium branchiophilum,0.9746,0.0,0.0,0.019,uniform
Streptomyces cattleya,0.8936,0.0,1e-05,0.175,uniform
Listeria ivanovii,0.8208,0.0,1e-05,0.049,uniform
Streptococcus oralis,0.9523,0.0,0.0,0.032,uniform
Staphylococcus argenteus,0.9399,0.0,0.0,0.046,uniform
Novosphingobium sp,0.9869,0.0,0.0,0.403,uniform
Parachlamydia acanthamoebae,0.9638,0.0,0.0,0.113,uniform
Simkania negevensis,0.9511,0.0,1e-05,0.249,uniform
Streptococcus salivarius,0.9436,0.0,0.0,0.028,uniform
Salmonella bongori,0.9643,0.0,0.0,0.086,uniform
Streptococcus macedonicus,0.9132,0.0,1e-05,0.03,uniform
Rhodospirillum photometricum,0.9951,0.0,0.0,0.311,uniform
Halobacillus halophilus,0.8813,0.0,1e-05,0.046,uniform
Flavobacterium indicum,0.9574,0.0,0.0,0.026,uniform
Saccharothrix espanaensis,0.6782,0.0,2e-05,0.051,uniform
Methylocystis sp,0.9547,0.0,1e-05,0.45,uniform
Carnobacterium maltaromaticum,0.9587,0.0,0.0,0.014,uniform
Ruminococcus bicirculans,0.9656,0.0,1e-05,0.145,uniform
Thalassolituus oleivorans,0.9149,0.0,1e-05,0.074,uniform
Janthinobacterium agaricidamnosum,0.9579,0.0,0.0,0.041,uniform
Pseudomonas knackmussii,0.9754,0.0,0.0,0.119,uniform
Magnetospirillum gryphiswaldense,0.8294,0.0,3e-05,0.181,uniform
Pseudomonas pseudoalcaligenes,0.9937,0.0,0.0,0.249,uniform
Clostridium bornimense,0.9632,0.0,0.0,0.033,uniform
Mucinivorans hirudinis,0.9653,0.0,0.0,0.047,uniform
Neorhizobium galegae,0.9441,0.0,1e-05,0.186,uniform
Streptococcus agalactiae,0.9476,0.0,0.0,0.061,uniform
Acholeplasma oculi,0.8572,0.0,2e-05,0.161,uniform
Clostridium cellulosi,0.9913,0.0,0.0,0.286,uniform
Methylacidiphilum fumariolicum,0.8968,0.0,1e-05,0.23,uniform
Peptoniphilus sp,0.9674,0.0,1e-05,0.259,uniform
Porphyromonadaceae bacterium,0.9727,0.0,0.0,0.029,uniform
Aliivibrio wodanis,0.8344,0.0,1e-05,0.064,uniform
Moritella viscosa,0.9344,0.0,0.0,0.017,uniform
Acetobacter senegalensis,0.8327,0.0,2e-05,0.238,uniform
Peptoclostridium difficile,0.9947,0.0,0.0,0.032,uniform
Legionella fallonii,0.976,0.0,0.0,0.028,uniform
Tatlockia micdadei,0.9546,0.0,0.0,0.082,uniform
Legionella hackeliae,0.9867,0.0,0.0,0.067,uniform
Xenorhabdus nematophila,0.6612,0.0,2e-05,0.054,uniform
Lactococcus piscium,0.9494,0.0,0.0,0.062,uniform
Defluviitoga tunisiensis,0.9714,0.0,0.0,0.13,uniform
Candidatus Filomicrobium,0.9805,0.0,1e-05,0.37,uniform
Paenibacillus riograndensis,0.9033,0.0,0.0,0.02,uniform
Streptomyces leeuwenhoekii,0.9076,0.0,1e-05,0.093,uniform
Kingella kingae,0.8732,0.0,0.0,0.017,uniform
Protochlamydia naegleriophila,0.9928,0.0,0.0,0.155,uniform
Streptomyces venezuelae,0.8931,0.0,0.0,0.031,uniform
Nitrospira sp,0.9908,0.0,0.0,0.378,uniform
Lactobacillus reuteri,0.8688,0.0,1e-05,0.313,uniform
Helicobacter typhlonius,0.9437,0.0,1e-05,0.267,uniform
Streptomyces reticuli,0.9319,0.0,0.0,0.078,uniform
Magnetospirillum sp,0.9637,0.0,1e-05,0.209,uniform
Bacillus methylotrophicus,0.9801,0.0,1e-05,0.313,uniform
