Species,r_value,p_value,stError,euclidean,distribution
Clostridium estertheticum,0.9281,0.0,0.0,0.006,uniform
Niabella ginsenosidivorans,0.9291,0.0,0.0,0.011,uniform
Lelliottia amnigena,0.9458,0.0,0.0,0.058,uniform
Ochrobactrum pseudogrignonense,0.9143,0.0,1e-05,0.066,uniform
Microbacterium chocolatum,0.9809,0.0,1e-05,0.276,uniform
Spiroplasma clarkii,0.8964,0.0,1e-05,0.227,uniform
Bartonella apis,0.988,0.0,0.0,0.116,uniform
Marinobacterium aestuarii,0.9208,0.0,0.0,0.035,uniform
Streptomyces parvulus,0.8996,0.0,0.0,0.05,uniform
Ensifer adhaerens,0.9859,0.0,0.0,0.16,uniform
Dietzia timorensis,0.9488,0.0,0.0,0.095,uniform
Altererythrobacter ishigakiensis,0.9372,0.0,1e-05,0.288,uniform
Arachidicoccus sp,0.9175,0.0,0.0,0.024,uniform
Bacillus weihaiensis,0.9557,0.0,0.0,0.012,uniform
Halothiobacillus sp,0.9201,0.0,1e-05,0.286,uniform
Lactobacillus curvatus,0.9689,0.0,0.0,0.212,uniform
Edwardsiella hoshinae,0.9615,0.0,0.0,0.16,uniform
Actinoalloteichus sp,0.9304,0.0,0.0,0.031,uniform
Rhizobiales bacterium,0.9825,0.0,0.0,0.087,uniform
Lacunisphaera limnophila,0.858,0.0,1e-05,0.139,uniform
Pseudomonas alcaliphila,0.9483,0.0,0.0,0.069,uniform
Bordetella bronchialis,0.9866,0.0,0.0,0.05,uniform
Bordetella flabilis,0.9718,0.0,0.0,0.062,uniform
Amycolatopsis orientalis,0.9342,0.0,0.0,0.019,uniform
Xenorhabdus hominickii,0.9152,0.0,1e-05,0.028,uniform
Vibrio breoganii,0.8701,0.0,1e-05,0.13,uniform
Azoarcus olearius,0.9468,0.0,1e-05,0.128,uniform
Minicystis rosea,0.9365,0.0,0.0,0.004,uniform
Woeseia oceani,0.8154,0.0,2e-05,0.086,uniform
Diaphorobacter polyhydroxybutyrativorans,0.9425,0.0,1e-05,0.45,uniform
Streptomyces griseochromogenes,0.991,0.0,0.0,0.013,uniform
Cryobacterium arcticum,0.941,0.0,1e-05,0.133,uniform
Stenotrophomonas rhizophila,0.9934,0.0,0.0,0.142,uniform
Candidatus Hamiltonella,0.8889,0.0,1e-05,0.335,uniform
Vibrio scophthalmi,0.9915,0.0,0.0,0.077,uniform
Prauserella marina,0.9298,0.0,0.0,0.028,uniform
Gramella flava,0.9061,0.0,0.0,0.024,uniform
Phaeobacter porticola,0.9054,0.0,1e-05,0.143,uniform
Elizabethkingia endophytica,0.9317,0.0,0.0,0.025,uniform
Elizabethkingia meningoseptica,0.8291,0.0,1e-05,0.016,uniform
Elizabethkingia genomosp,0.8401,0.0,0.0,0.015,uniform
Legionella clemsonensis,0.9004,0.0,1e-05,0.041,uniform
Bradyrhizobium icense,0.8708,0.0,0.0,0.02,uniform
Prosthecochloris sp,0.7955,0.0,4e-05,0.306,uniform
Streptomyces lincolnensis,0.9477,0.0,0.0,0.011,uniform
Bordetella pseudohinzii,0.7223,0.0,3e-05,0.152,uniform
Burkholderia stabilis,0.9817,0.0,0.0,0.32,uniform
Methyloversatilis sp,0.9101,0.0,1e-05,0.118,uniform
Sinorhizobium sp,0.9566,0.0,1e-05,0.119,uniform
Blastomonas sp,0.8918,0.0,2e-05,0.209,uniform
Planococcus antarcticus,0.9106,0.0,1e-05,0.039,uniform
Planococcus halocryophilus,0.9672,0.0,0.0,0.039,uniform
Planococcus maritimus,0.903,0.0,1e-05,0.073,uniform
Planococcus plakortidis,0.8898,0.0,1e-05,0.107,uniform
Planococcus donghaensis,0.8989,0.0,1e-05,0.051,uniform
Altererythrobacter namhicola,0.8565,0.0,2e-05,0.368,uniform
Streptomyces clavuligerus,0.8421,0.0,1e-05,0.044,uniform
Altererythrobacter dongtanensis,0.9795,0.0,0.0,0.269,uniform
Gordonia terrae,0.9753,0.0,0.0,0.058,uniform
Leuconostoc lactis,0.9877,0.0,0.0,0.455,uniform
Microvirga ossetica,0.9542,0.0,0.0,0.055,uniform
Stenotrophomonas nitritireducens,0.9847,0.0,0.0,0.357,uniform
Cloacibacillus porcorum,0.8909,0.0,1e-05,0.064,uniform
Fictibacillus arsenicus,0.8854,0.0,0.0,0.017,uniform
Lactobacillus agilis,0.7604,0.0,3e-05,0.126,uniform
Clostridium isatidis,0.9332,0.0,0.0,0.015,uniform
Bacillus flexus,0.9571,0.0,0.0,0.016,uniform
Lentzea guizhouensis,0.9877,0.0,0.0,0.009,uniform
Streptomyces olivaceus,0.9031,0.0,0.0,0.042,uniform
Rhodococcus sp,0.9638,0.0,1e-05,0.133,uniform
Streptomyces sampsonii,0.9871,0.0,0.0,0.107,uniform
Xanthomonas fragariae,0.9638,0.0,0.0,0.141,uniform
Brochothrix thermosphacta,0.9704,0.0,0.0,0.037,uniform
Carnobacterium divergens,0.955,0.0,0.0,0.038,uniform
Xanthomonas hortorum,0.9908,0.0,0.0,0.108,uniform
Pantoea agglomerans,0.9601,0.0,0.0,0.103,uniform
Acinetobacter larvae,0.9122,0.0,1e-05,0.037,uniform
Acinetobacter soli,0.9526,0.0,0.0,0.054,uniform
Flavobacterium anhuiense,0.9324,0.0,0.0,0.007,uniform
Dickeya solani,0.9919,0.0,0.0,0.1,uniform
Streptococcus himalayensis,0.9104,0.0,0.0,0.02,uniform
Spiroplasma helicoides,0.9707,0.0,1e-05,0.258,uniform
Dialister pneumosintes,0.965,0.0,0.0,0.051,uniform
Tannerella sp,0.9007,0.0,0.0,0.017,uniform
Anaerolineaceae bacterium,0.9055,0.0,1e-05,0.189,uniform
Propionibacterium sp,0.9564,0.0,1e-05,0.127,uniform
Bacillus gibsonii,0.9623,0.0,0.0,0.048,uniform
Novosphingobium resinovorum,0.992,0.0,0.0,0.215,uniform
Bacillus muralis,0.9335,0.0,0.0,0.012,uniform
Sulfurospirillum halorespirans,0.923,0.0,1e-05,0.087,uniform
Porphyrobacter sp,0.9764,0.0,1e-05,0.493,uniform
Cobetia marina,0.9128,0.0,1e-05,0.131,uniform
Pedobacter steynii,0.9513,0.0,0.0,0.006,uniform
Bosea vaviloviae,0.8837,0.0,1e-05,0.049,uniform
Brevibacterium aurantiacum,0.9336,0.0,0.0,0.053,uniform
Macrococcus sp,0.9327,0.0,0.0,0.048,uniform
Enterobacter xiangfangensis,0.8332,0.0,1e-05,0.125,uniform
Enterobacter roggenkampii,0.9742,0.0,0.0,0.098,uniform
Candidatus Melainabacteria,0.9686,0.0,0.0,0.069,uniform
Streptomyces puniciscabiei,0.9399,0.0,0.0,0.018,uniform
Clostridium taeniosporum,0.9567,0.0,0.0,0.009,uniform
Formosa sp,0.9579,0.0,1e-05,0.182,uniform
Vagococcus teuberi,0.9554,0.0,0.0,0.028,uniform
Geosporobacter ferrireducens,0.9478,0.0,0.0,0.005,uniform
Brachybacterium sp,0.9791,0.0,0.0,0.038,uniform
Chlorobaculum limnaeum,0.981,0.0,0.0,0.187,uniform
Hydrogenophaga sp,0.9301,0.0,1e-05,0.059,uniform
Streptomyces rubrolavendulae,0.9966,0.0,0.0,0.105,uniform
Weissella soli,0.8969,0.0,2e-05,0.447,uniform
Halobacteriovorax marinus,0.9057,0.0,1e-05,0.042,uniform
Acidihalobacter prosperus,0.8439,0.0,2e-05,0.167,uniform
Delftia tsuruhatensis,0.9265,0.0,0.0,0.056,uniform
Klebsiella sp,0.9744,0.0,0.0,0.096,uniform
Staphylococcus nepalensis,0.9518,0.0,0.0,0.033,uniform
Hydrogenophaga crassostreae,0.9329,0.0,0.0,0.037,uniform
Polaribacter vadi,0.9565,0.0,0.0,0.01,uniform
Lutibacter sp,0.8845,0.0,0.0,0.016,uniform
Flavobacterium gilvum,0.939,0.0,0.0,0.012,uniform
Luteibacter rhizovicinus,0.9658,0.0,0.0,0.108,uniform
Pectobacterium polaris,0.9436,0.0,0.0,0.039,uniform
Paraburkholderia sprentiae,0.9352,0.0,1e-05,0.234,uniform
Sphingomonas melonis,0.9645,0.0,0.0,0.16,uniform
Pantoea stewartii,0.8803,0.0,1e-05,0.061,uniform
Moorea producens,0.9228,0.0,0.0,0.004,uniform
Clostridium formicaceticum,0.9189,0.0,0.0,0.007,uniform
Peptococcaceae bacterium,0.9366,0.0,0.0,0.008,uniform
Dickeya dianthicola,0.9344,0.0,0.0,0.074,uniform
Fuerstia marisgermanicae,0.9213,0.0,0.0,0.011,uniform
Spiroplasma sp,0.9243,0.0,2e-05,0.301,uniform
Jeongeupia sp,0.9634,0.0,1e-05,0.199,uniform
Providencia rettgeri,0.9295,0.0,0.0,0.019,uniform
Pseudomonas lundensis,0.8411,0.0,1e-05,0.091,uniform
Flavobacterium crassostreae,0.855,0.0,1e-05,0.043,uniform
Thalassotalea crassostreae,0.9241,0.0,0.0,0.026,uniform
Geobacillus lituanicus,0.9755,0.0,1e-05,0.181,uniform
Lactobacillus farciminis,0.9124,0.0,1e-05,0.051,uniform
Aeribacillus pallidus,0.9642,0.0,0.0,0.022,uniform
Chromobacterium vaccinii,0.9725,0.0,0.0,0.044,uniform
Lactobacillus coryniformis,0.8414,0.0,1e-05,0.08,uniform
Candidatus Gracilibacteria,0.9709,0.0,0.0,0.209,uniform
Marinobacter salinus,0.9411,0.0,1e-05,0.094,uniform
Nonomuraea sp,0.9505,0.0,0.0,0.004,uniform
Hyphomonas sp,0.9818,0.0,0.0,0.103,uniform
Cupriavidus sp,0.8989,0.0,1e-05,0.139,uniform
Marinilactibacillus sp,0.894,0.0,0.0,0.034,uniform
Paenibacillus crassostreae,0.9579,0.0,0.0,0.016,uniform
Flavobacterium communis,0.5868,0.0,2e-05,0.016,uniform
Rhodobacter sp,0.9874,0.0,0.0,0.188,uniform
Bacillus xiamenensis,0.9094,0.0,1e-05,0.036,uniform
Butyrivibrio hungatei,0.9486,0.0,0.0,0.015,uniform
Nocardia seriolae,0.952,0.0,0.0,0.016,uniform
Pseudomonas frederiksbergensis,0.9232,0.0,1e-05,0.068,uniform
Phyllobacterium sp,0.9393,0.0,1e-05,0.081,uniform
Tenericutes bacterium,0.917,0.0,1e-05,0.083,uniform
Virgibacillus halodenitrificans,0.7843,0.0,1e-05,0.022,uniform
Lactobacillus crustorum,0.8983,0.0,1e-05,0.083,uniform
Kosakonia radicincitans,0.9513,0.0,0.0,0.051,uniform
Glaesserella parasuis,0.9579,0.0,0.0,0.103,uniform
Bifidobacterium choerinum,0.9851,0.0,0.0,0.256,uniform
Streptomyces niveus,0.9222,0.0,0.0,0.024,uniform
Pseudomonas orientalis,0.9647,0.0,0.0,0.075,uniform
Geobacillus thermocatenulatus,0.9051,0.0,1e-05,0.156,uniform
Sulfitobacter sp,0.9037,0.0,1e-05,0.178,uniform
Nocardia soli,0.9923,0.0,0.0,0.03,uniform
Synechococcus lividus,0.9926,0.0,0.0,0.257,uniform
Francisella hispaniensis,0.8145,0.0,2e-05,0.184,uniform
Chelatococcus daeguensis,0.981,0.0,0.0,0.246,uniform
Caldithrix abyssi,0.9621,0.0,0.0,0.024,uniform
Microbacterium paludicola,0.9904,0.0,0.0,0.42,uniform
Neomicrococcus aestuarii,0.9473,0.0,1e-05,0.096,uniform
Halomonas aestuarii,0.9744,0.0,0.0,0.248,uniform
Brevibacillus formosus,0.9434,0.0,0.0,0.015,uniform
Gramella sp,0.9241,0.0,0.0,0.042,uniform
Tenacibaculum sp,0.9325,0.0,0.0,0.022,uniform
Mesorhizobium oceanicum,0.9853,0.0,0.0,0.097,uniform
Lactobacillus hordei,0.867,0.0,1e-05,0.045,uniform
Lactobacillus nagelii,0.9741,0.0,0.0,0.07,uniform
Bacillus safensis,0.9256,0.0,0.0,0.03,uniform
Staphylococcus succinus,0.8612,0.0,1e-05,0.038,uniform
Dehalogenimonas formicexedens,0.9581,0.0,1e-05,0.496,uniform
Acinetobacter bereziniae,0.8989,0.0,0.0,0.019,uniform
Vibrio mediterranei,0.9539,0.0,0.0,0.056,uniform
Vibrio rotiferianus,0.971,0.0,1e-05,0.299,uniform
Pseudomonas veronii,0.9785,0.0,0.0,0.035,uniform
Xanthomonas euvesicatoria,0.9909,0.0,0.0,0.253,uniform
Thermogutta terrifontis,0.8918,0.0,1e-05,0.056,uniform
Marivivens sp,0.9133,0.0,2e-05,0.241,uniform
Paenibacillus xylanexedens,0.9116,0.0,0.0,0.007,uniform
Virgibacillus dokdonensis,0.9577,0.0,0.0,0.015,uniform
Clostridium chauvoei,0.9288,0.0,0.0,0.015,uniform
Lelliottia sp,0.9284,0.0,1e-05,0.073,uniform
Granulosicoccus antarcticus,0.8347,0.0,0.0,0.01,uniform
Xanthomonas vesicatoria,0.9394,0.0,0.0,0.087,uniform
Xanthomonas gardneri,0.849,0.0,2e-05,0.149,uniform
Pseudomonas psychrotolerans,0.8947,0.0,1e-05,0.077,uniform
Microbacterium aurum,0.9756,0.0,1e-05,0.187,uniform
Curtobacterium pusillum,0.9753,0.0,1e-05,0.175,uniform
Chryseobacterium indologenes,0.8919,0.0,0.0,0.006,uniform
Oxalobacter formigenes,0.8951,0.0,1e-05,0.196,uniform
Lactobacillus parabuchneri,0.9707,0.0,0.0,0.109,uniform
Mariprofundus aestuarium,0.9583,0.0,1e-05,0.137,uniform
Mariprofundus ferrinatatus,0.9317,0.0,1e-05,0.304,uniform
Histophilus somni,0.9932,0.0,0.0,0.477,uniform
Lactobacillus jensenii,0.951,0.0,1e-05,0.127,uniform
Paraburkholderia sp,0.948,0.0,1e-05,0.152,uniform
Sphingomonas koreensis,0.9796,0.0,0.0,0.18,uniform
Vibrio gazogenes,0.9407,0.0,0.0,0.044,uniform
Thauera chlorobenzoica,0.9632,0.0,0.0,0.159,uniform
Herbaspirillum robiniae,0.961,0.0,0.0,0.043,uniform
Arthrobacter crystallopoietes,0.9502,0.0,0.0,0.025,uniform
Bacillus cohnii,0.8719,0.0,0.0,0.009,uniform
Lactobacillus alimentarius,0.9703,0.0,0.0,0.077,uniform
Acinetobacter haemolyticus,0.962,0.0,0.0,0.066,uniform
Lactobacillus amylophilus,0.9708,0.0,1e-05,0.319,uniform
Bordetella trematum,0.9596,0.0,0.0,0.1,uniform
Lactobacillus curieae,0.9282,0.0,1e-05,0.099,uniform
Massilia putida,0.9359,0.0,0.0,0.037,uniform
Acinetobacter junii,0.9693,0.0,0.0,0.042,uniform
Nitratireductor basaltis,0.8987,0.0,1e-05,0.203,uniform
Halioglobus pacificus,0.9295,0.0,0.0,0.045,uniform
Tsukamurella tyrosinosolvens,0.9767,0.0,0.0,0.069,uniform
Paludisphaera borealis,0.9227,0.0,0.0,0.039,uniform
Rhodoferax sp,0.8093,0.0,1e-05,0.064,uniform
Rhodoferax saidenbachensis,0.7238,0.0,3e-05,0.099,uniform
Rhodoferax antarcticus,0.9323,0.0,1e-05,0.08,uniform
Tateyamaria omphalii,0.9358,0.0,1e-05,0.125,uniform
Lactobacillus allii,0.9346,0.0,1e-05,0.047,uniform
Nonlabens sediminis,0.9328,0.0,1e-05,0.081,uniform
Oceanicoccus sagamiensis,0.9502,0.0,0.0,0.03,uniform
Lacinutrix venerupis,0.9216,0.0,0.0,0.02,uniform
Seonamhaeicola sp,0.955,0.0,0.0,0.013,uniform
Planococcus faecalis,0.9664,0.0,0.0,0.067,uniform
Polaribacter reichenbachii,0.9404,0.0,0.0,0.009,uniform
Jeotgalibaca sp,0.8796,0.0,1e-05,0.048,uniform
Thioclava nitratireducens,0.9284,0.0,1e-05,0.134,uniform
Kosakonia cowanii,0.857,0.0,1e-05,0.082,uniform
Halioglobus japonicus,0.9368,0.0,1e-05,0.084,uniform
Streptomyces autolyticus,0.8759,0.0,0.0,0.034,uniform
Aquaspirillum sp,0.9782,0.0,0.0,0.141,uniform
Auricoccus indicus,0.9108,0.0,1e-05,0.112,uniform
Staphylococcus cohnii,0.9661,0.0,0.0,0.057,uniform
Tessaracoccus flavus,0.9818,0.0,0.0,0.257,uniform
Tessaracoccus sp,0.923,0.0,0.0,0.039,uniform
Tessaracoccus flavescens,0.9475,0.0,0.0,0.068,uniform
Vagococcus penaei,0.9007,0.0,1e-05,0.031,uniform
Pseudoalteromonas aliena,0.959,0.0,0.0,0.023,uniform
Labrenzia aggregata,0.9675,0.0,0.0,0.08,uniform
Sedimentisphaera cyanobacteriorum,0.9789,0.0,0.0,0.107,uniform
Nostocales cyanobacterium,0.6573,0.0,1e-05,0.005,uniform
Helicobacter bilis,0.9444,0.0,0.0,0.048,uniform
Phycisphaerae bacterium,0.9107,0.0,1e-05,0.037,uniform
Microbulbifer agarilyticus,0.8918,0.0,1e-05,0.086,uniform
Campylobacter sputorum,0.7709,0.0,2e-05,0.104,uniform
Corynebacterium glaucum,0.9738,0.0,0.0,0.159,uniform
Paenalcaligenes hominis,0.8743,0.0,1e-05,0.18,uniform
Desulfotomaculum ferrireducens,0.7842,0.0,2e-05,0.06,uniform
Novibacillus thermophilus,0.9742,0.0,0.0,0.088,uniform
Agrobacterium rhizogenes,0.9128,0.0,1e-05,0.257,uniform
Pantoea alhagi,0.9551,0.0,0.0,0.066,uniform
Streptomyces pactum,0.9829,0.0,0.0,0.046,uniform
Xanthomonas perforans,0.9763,0.0,0.0,0.2,uniform
Jeotgalibaca dankookensis,0.9615,0.0,0.0,0.066,uniform
Bartonella sp,0.9418,0.0,1e-05,0.347,uniform
Cellvibrio sp,0.936,0.0,0.0,0.03,uniform
Komagataeibacter nataicola,0.9543,0.0,1e-05,0.233,uniform
Mycobacterium litorale,0.9337,0.0,1e-05,0.072,uniform
Brachyspira hampsonii,0.9497,0.0,0.0,0.017,uniform
Chromatiaceae bacterium,0.9703,0.0,0.0,0.064,uniform
Methylocystis bryophila,0.946,0.0,1e-05,0.162,uniform
Vibrio owensii,0.975,0.0,0.0,0.138,uniform
Eubacterium limosum,0.9241,0.0,0.0,0.023,uniform
Citrobacter werkmanii,0.9179,0.0,1e-05,0.084,uniform
Acinetobacter calcoaceticus,0.9009,0.0,0.0,0.029,uniform
Acinetobacter lactucae,0.9274,0.0,0.0,0.044,uniform
Rhodocyclaceae bacterium,0.894,0.0,1e-05,0.268,uniform
Paenibacillus kribbensis,0.903,0.0,0.0,0.014,uniform
Agarilytica rhodophyticola,0.9321,0.0,0.0,0.006,uniform
Spirosoma aerolatum,0.9166,0.0,0.0,0.007,uniform
Spirosoma rigui,0.9123,0.0,1e-05,0.029,uniform
Comamonas kerstersii,0.9513,0.0,0.0,0.105,uniform
Martelella mediterranea,0.9247,0.0,1e-05,0.083,uniform
Candidatus Thiodictyon,0.9874,0.0,0.0,0.03,uniform
Staphylococcus sciuri,0.9517,0.0,0.0,0.03,uniform
Rhodothermaceae bacterium,0.9683,0.0,0.0,0.098,uniform
Rhodovulum sp,0.9891,0.0,0.0,0.233,uniform
Yersinia sp,0.955,0.0,0.0,0.051,uniform
Streptococcus equinus,0.9878,0.0,0.0,0.032,uniform
Paracoccus yeei,0.9909,0.0,0.0,0.379,uniform
Citrobacter braakii,0.9548,0.0,0.0,0.057,uniform
Neisseria mucosa,0.7571,0.0,1e-05,0.018,uniform
Lactobacillus amylolyticus,0.8946,0.0,2e-05,0.327,uniform
Colwellia beringensis,0.9189,0.0,0.0,0.017,uniform
Actinomyces gaoshouyii,0.9478,0.0,0.0,0.004,uniform
Shewanella japonica,0.9255,0.0,0.0,0.014,uniform
Roseovarius mucosus,0.9011,0.0,1e-05,0.068,uniform
Campylobacter helveticus,0.9799,0.0,0.0,0.205,uniform
Parasaccharibacter apium,0.9918,0.0,0.0,0.437,uniform
Kitasatospora albolonga,0.9118,0.0,1e-05,0.056,uniform
Veillonella atypica,0.9002,0.0,0.0,0.005,uniform
Kitasatospora aureofaciens,0.9798,0.0,0.0,0.069,uniform
Streptomyces gilvosporeus,0.9371,0.0,0.0,0.02,uniform
Streptomyces violaceoruber,0.9615,0.0,0.0,0.041,uniform
Paracoccus contaminans,0.963,0.0,1e-05,0.386,uniform
Staphylococcus hominis,0.972,0.0,0.0,0.059,uniform
Ruminococcaceae bacterium,0.952,0.0,0.0,0.086,uniform
Cnuibacter physcomitrellae,0.9905,0.0,0.0,0.153,uniform
Pseudomonas mesoacidophila,0.9201,0.0,1e-05,0.454,uniform
Halobacillus mangrovi,0.881,0.0,0.0,0.017,uniform
Staphylococcus lutrae,0.9152,0.0,1e-05,0.062,uniform
Mycobacterium dioxanotrophicus,0.7339,0.0,1e-05,0.027,uniform
Bacillus krulwichiae,0.8147,0.0,0.0,0.012,uniform
Mycobacterium colombiense,0.9836,0.0,0.0,0.094,uniform
Cellulosimicrobium sp,0.9843,0.0,0.0,0.067,uniform
Campylobacter cuniculorum,0.9575,0.0,1e-05,0.107,uniform
Bacillus horikoshii,0.9345,0.0,0.0,0.02,uniform
Bacillus vallismortis,0.9851,0.0,0.0,0.196,uniform
Rhizobium phaseoli,0.9454,0.0,1e-05,0.158,uniform
Sphingobium yanoikuyae,0.9895,0.0,0.0,0.08,uniform
Sedimentisphaera salicampi,0.8287,0.0,1e-05,0.068,uniform
Methylorubrum zatmanii,0.9724,0.0,0.0,0.095,uniform
Macrococcus canis,0.959,0.0,0.0,0.055,uniform
Mesorhizobium sp,0.9881,0.0,0.0,0.089,uniform
Streptomyces pluripotens,0.9689,0.0,0.0,0.034,uniform
Nitrosospira lacus,0.9022,0.0,1e-05,0.187,uniform
Bordetella genomosp,0.9634,0.0,0.0,0.088,uniform
Pseudorhodoplanes sinuspersici,0.9541,0.0,0.0,0.038,uniform
Rhizobium sp,0.9171,0.0,1e-05,0.146,uniform
Sulfuriferula sp,0.951,0.0,1e-05,0.212,uniform
Photobacterium damselae,0.9845,0.0,0.0,0.075,uniform
Sphingobacteriaceae bacterium,0.8045,0.0,0.0,0.005,uniform
Mycobacterium lepraemurium,0.9869,0.0,0.0,0.418,uniform
Corynebacterium striatum,0.9106,0.0,1e-05,0.107,uniform
Kushneria konosiri,0.9584,0.0,0.0,0.135,uniform
Kushneria marisflavi,0.9654,0.0,0.0,0.134,uniform
Oceanisphaera sp,0.9439,0.0,1e-05,0.126,uniform
Oceanisphaera profunda,0.9099,0.0,1e-05,0.076,uniform
Cellulosimicrobium cellulans,0.9535,0.0,0.0,0.057,uniform
Celeribacter manganoxidans,0.9634,0.0,1e-05,0.296,uniform
Oleiphilus messinensis,0.8739,0.0,0.0,0.018,uniform
Cellulomonas sp,0.9396,0.0,1e-05,0.075,uniform
Loktanella vestfoldensis,0.9782,0.0,1e-05,0.248,uniform
Tumebacillus sp,0.9289,0.0,0.0,0.029,uniform
Halomonas beimenensis,0.9838,0.0,0.0,0.229,uniform
Comamonas serinivorans,0.9864,0.0,0.0,0.08,uniform
Komagataeibacter europaeus,0.969,0.0,1e-05,0.31,uniform
Pseudoalteromonas piscicida,0.8979,0.0,1e-05,0.037,uniform
Aeromonas sp,0.9555,0.0,0.0,0.114,uniform
Streptomyces albireticuli,0.9745,0.0,0.0,0.024,uniform
Streptomyces alboflavus,0.9766,0.0,0.0,0.016,uniform
Paenibacillus donghaensis,0.7821,0.0,0.0,0.005,uniform
Pseudoclostridium thermosuccinogenes,0.9351,0.0,0.0,0.012,uniform
Enterococcus wangshanyuanii,0.881,0.0,0.0,0.013,uniform
Alkalitalea saponilacus,0.93,0.0,0.0,0.011,uniform
Sagittula sp,0.9803,0.0,0.0,0.141,uniform
Bacillus sonorensis,0.9589,0.0,0.0,0.024,uniform
Halomicronema hongdechloris,0.9726,0.0,0.0,0.032,uniform
Cryobacterium sp,0.9367,0.0,0.0,0.06,uniform
Brevundimonas vesicularis,0.9596,0.0,1e-05,0.199,uniform
Staphylococcus pettenkoferi,0.8746,0.0,1e-05,0.066,uniform
Cystobacter fuscus,0.751,0.0,0.0,0.007,uniform
Nitrospirillum amazonense,0.9913,0.0,0.0,0.352,uniform
Kluyvera georgiana,0.9483,0.0,0.0,0.041,uniform
Dehalobacterium formicoaceticum,0.9625,0.0,0.0,0.023,uniform
Methylovulum psychrotolerans,0.977,0.0,0.0,0.03,uniform
Lactobacillus pentosus,0.9009,0.0,1e-05,0.073,uniform
Francisella halioticida,0.8229,0.0,2e-05,0.084,uniform
Idiomarina piscisalsi,0.8951,0.0,2e-05,0.246,uniform
Melittangium boletus,0.9015,0.0,0.0,0.012,uniform
Celeribacter ethanolicus,0.9889,0.0,0.0,0.145,uniform
Shewanella marisflavi,0.9168,0.0,1e-05,0.049,uniform
Neisseria sp,0.9735,0.0,0.0,0.102,uniform
Sphingorhabdus flavimaris,0.8841,0.0,1e-05,0.171,uniform
Campylobacter avium,0.8668,0.0,1e-05,0.143,uniform
Paraphotobacterium marinum,0.9328,0.0,1e-05,0.32,uniform
Shewanella bicestrii,0.8889,0.0,1e-05,0.044,uniform
Acetobacter oryzifermentans,0.9642,0.0,1e-05,0.439,uniform
Capnocytophaga cynodegmi,0.9281,0.0,1e-05,0.041,uniform
Capnocytophaga leadbetteri,0.798,0.0,1e-05,0.012,uniform
Capnocytophaga sputigena,0.7886,0.0,1e-05,0.009,uniform
Capnocytophaga gingivalis,0.7732,0.0,0.0,0.005,uniform
Capnocytophaga stomatis,0.9756,0.0,0.0,0.035,uniform
Bacteroides caccae,0.8307,0.0,0.0,0.004,uniform
Blautia hansenii,0.8825,0.0,0.0,0.013,uniform
Sulfitobacter pseudonitzschiae,0.9735,0.0,0.0,0.196,uniform
Vitreoscilla filiformis,0.8502,0.0,2e-05,0.172,uniform
Virgibacillus necropolis,0.9607,0.0,0.0,0.015,uniform
Streptomyces peucetius,0.9254,0.0,0.0,0.033,uniform
Clostridium bolteae,0.957,0.0,0.0,0.004,uniform
Arenibacter algicola,0.9208,0.0,0.0,0.009,uniform
Actinoalloteichus hoggarensis,0.9487,0.0,0.0,0.062,uniform
Erythrobacter flavus,0.8038,0.0,3e-05,0.356,uniform
Bacterioplanes sanyensis,0.9039,0.0,1e-05,0.043,uniform
Spiroplasma corruscae,0.9631,0.0,1e-05,0.273,uniform
Antarctobacter heliothermus,0.9681,0.0,0.0,0.079,uniform
Fluviicola sp,0.9199,0.0,0.0,0.022,uniform
Ochrobactrum sp,0.903,0.0,2e-05,0.359,uniform
Tumebacillus algifaecis,0.9059,0.0,1e-05,0.067,uniform
Ketobacter alkanivorans,0.9852,0.0,0.0,0.029,uniform
Streptomyces formicae,0.9304,0.0,0.0,0.016,uniform
Citrobacter farmeri,0.9595,0.0,0.0,0.059,uniform
Acetobacter tropicalis,0.9673,0.0,0.0,0.112,uniform
Herbaspirillum sp,0.8953,0.0,1e-05,0.036,uniform
Actinopolyspora erythraea,0.9885,0.0,0.0,0.096,uniform
Nocardiopsis gilva,0.8417,0.0,1e-05,0.04,uniform
Klebsiella quasivariicola,0.9797,0.0,0.0,0.063,uniform
Maribacter cobaltidurans,0.9545,0.0,0.0,0.014,uniform
Plantactinospora sp,0.9983,0.0,0.0,0.046,uniform
Bacillus kochii,0.9495,0.0,0.0,0.014,uniform
Chryseobacterium camelliae,0.9367,0.0,0.0,0.023,uniform
Chryseobacterium piperi,0.9289,0.0,0.0,0.009,uniform
Glaesserella sp,0.973,0.0,0.0,0.122,uniform
Ensifer sojae,0.9893,0.0,0.0,0.166,uniform
Enterococcus thailandicus,0.9752,0.0,0.0,0.049,uniform
Aeromonas dhakensis,0.6833,0.0,3e-05,0.092,uniform
Mycobacterium marseillense,0.9662,0.0,0.0,0.104,uniform
Streptomyces xinghaiensis,0.9865,0.0,0.0,0.033,uniform
Variovorax boronicumulans,0.9805,0.0,0.0,0.032,uniform
Pseudomonas mosselii,0.9939,0.0,0.0,0.131,uniform
Caulobacter vibrioides,0.9476,0.0,1e-05,0.244,uniform
Nibricoccus aquaticus,0.9742,0.0,0.0,0.072,uniform
Lactococcus raffinolactis,0.9151,0.0,0.0,0.051,uniform
