Species,r_value,p_value,stError,euclidean,distribution
Leuconostoc garlicum,0.9568,0.0,2e-05,0.393,uniform
Prauserella marina,0.9511,0.0,1e-05,0.045,uniform
Gramella flava,0.9635,0.0,0.0,0.022,uniform
Phaeobacter porticola,0.8497,0.0,2e-05,0.169,uniform
Elizabethkingia endophytica,0.8736,0.0,1e-05,0.027,uniform
Elizabethkingia meningoseptica,0.9295,0.0,0.0,0.017,uniform
Elizabethkingia genomosp,0.8824,0.0,1e-05,0.016,uniform
Legionella clemsonensis,0.8724,0.0,1e-05,0.043,uniform
Bradyrhizobium icense,0.9419,0.0,0.0,0.018,uniform
Prosthecochloris sp,0.8945,0.0,2e-05,0.397,uniform
Streptomyces lincolnensis,0.7841,0.0,2e-05,0.018,uniform
Bordetella pseudohinzii,0.9773,0.0,0.0,0.106,uniform
Burkholderia stabilis,0.9645,0.0,1e-05,0.339,uniform
Methyloversatilis sp,0.8784,0.0,2e-05,0.067,uniform
Sinorhizobium sp,0.872,0.0,2e-05,0.091,uniform
Blastomonas sp,0.8684,0.0,2e-05,0.159,uniform
Helicobacter sp,0.8959,0.0,2e-05,0.206,uniform
Planococcus antarcticus,0.9507,0.0,0.0,0.038,uniform
Planococcus halocryophilus,0.7077,0.0,3e-05,0.029,uniform
Planococcus maritimus,0.9444,0.0,1e-05,0.087,uniform
Planococcus plakortidis,0.9663,0.0,0.0,0.09,uniform
Planococcus donghaensis,0.8966,0.0,1e-05,0.039,uniform
Altererythrobacter namhicola,0.8287,0.0,5e-05,0.406,uniform
Streptomyces clavuligerus,0.9821,0.0,0.0,0.051,uniform
Altererythrobacter dongtanensis,0.9356,0.0,3e-05,0.262,uniform
Gordonia terrae,0.965,0.0,1e-05,0.141,uniform
Leuconostoc lactis,0.9742,0.0,1e-05,0.268,uniform
Microvirga ossetica,0.841,0.0,1e-05,0.048,uniform
Stenotrophomonas nitritireducens,0.9227,0.0,1e-05,0.15,uniform
Cloacibacillus porcorum,0.962,0.0,1e-05,0.083,uniform
Fictibacillus arsenicus,0.9193,0.0,0.0,0.018,uniform
Lactobacillus agilis,0.9203,0.0,1e-05,0.138,uniform
Clostridium isatidis,0.899,0.0,1e-05,0.025,uniform
Bacillus flexus,0.8037,0.0,1e-05,0.02,uniform
Lentzea guizhouensis,0.8222,0.0,1e-05,0.019,uniform
Streptomyces olivaceus,0.8283,0.0,2e-05,0.082,uniform
Rhodococcus sp,0.8566,0.0,2e-05,0.15,uniform
Streptomyces sampsonii,0.9249,0.0,1e-05,0.127,uniform
Xanthomonas fragariae,0.8679,0.0,2e-05,0.116,uniform
Brochothrix thermosphacta,0.7118,0.0,2e-05,0.033,uniform
Carnobacterium divergens,0.8713,0.0,1e-05,0.018,uniform
Xanthomonas hortorum,0.9142,0.0,1e-05,0.075,uniform
Pantoea agglomerans,0.9377,0.0,1e-05,0.099,uniform
Acinetobacter larvae,0.9221,0.0,1e-05,0.021,uniform
Acinetobacter soli,0.8177,0.0,2e-05,0.031,uniform
Flavobacterium anhuiense,0.8538,0.0,0.0,0.006,uniform
Dickeya solani,0.9002,0.0,1e-05,0.079,uniform
Streptococcus himalayensis,0.9353,0.0,0.0,0.004,uniform
Spiroplasma helicoides,0.9549,0.0,2e-05,0.344,uniform
Dialister pneumosintes,0.9347,0.0,2e-05,0.412,uniform
Tannerella sp,0.8875,0.0,0.0,0.003,uniform
Anaerolineaceae bacterium,0.9724,0.0,1e-05,0.179,uniform
Bacillus gibsonii,0.9417,0.0,1e-05,0.07,uniform
Novosphingobium resinovorum,0.9836,0.0,0.0,0.168,uniform
Bacillus muralis,0.8752,0.0,1e-05,0.011,uniform
Sulfurospirillum halorespirans,0.857,0.0,1e-05,0.04,uniform
Porphyrobacter sp,0.8722,0.0,3e-05,0.298,uniform
Cobetia marina,0.8561,0.0,1e-05,0.079,uniform
Pedobacter steynii,0.8906,0.0,0.0,0.006,uniform
Bosea vaviloviae,0.8846,0.0,1e-05,0.037,uniform
Brevibacterium aurantiacum,0.9566,0.0,1e-05,0.151,uniform
Macrococcus sp,0.9572,0.0,1e-05,0.072,uniform
Enterobacter xiangfangensis,0.8463,0.0,2e-05,0.162,uniform
Enterobacter roggenkampii,0.932,0.0,1e-05,0.061,uniform
Candidatus Melainabacteria,0.9087,0.0,1e-05,0.103,uniform
Streptomyces puniciscabiei,0.8778,0.0,1e-05,0.053,uniform
Clostridium taeniosporum,0.8303,0.0,1e-05,0.018,uniform
Formosa sp,0.9264,0.0,1e-05,0.164,uniform
Vagococcus teuberi,0.8096,0.0,2e-05,0.04,uniform
Geosporobacter ferrireducens,0.8528,0.0,0.0,0.005,uniform
Brachybacterium sp,0.9794,0.0,1e-05,0.324,uniform
Chlorobaculum limnaeum,0.8205,0.0,2e-05,0.122,uniform
Hydrogenophaga sp,0.9344,0.0,1e-05,0.049,uniform
Candidatus Tokpelaia,0.9041,0.0,3e-05,0.405,uniform
Streptomyces rubrolavendulae,0.9636,0.0,1e-05,0.225,uniform
Weissella soli,0.8638,0.0,4e-05,0.4,uniform
Halobacteriovorax marinus,0.9051,0.0,1e-05,0.045,uniform
Acidihalobacter prosperus,0.9044,0.0,2e-05,0.206,uniform
Delftia tsuruhatensis,0.9253,0.0,0.0,0.032,uniform
Klebsiella sp,0.8324,0.0,2e-05,0.072,uniform
Staphylococcus nepalensis,0.8961,0.0,1e-05,0.028,uniform
Hydrogenophaga crassostreae,0.9215,0.0,1e-05,0.033,uniform
Polaribacter vadi,0.8531,0.0,1e-05,0.014,uniform
Lutibacter sp,0.6416,0.0,2e-05,0.016,uniform
Flavobacterium gilvum,0.6853,0.0,1e-05,0.008,uniform
Luteibacter rhizovicinus,0.9245,0.0,1e-05,0.072,uniform
Pectobacterium polaris,0.8591,0.0,1e-05,0.028,uniform
Paraburkholderia sprentiae,0.9261,0.0,2e-05,0.378,uniform
Sphingomonas melonis,0.9418,0.0,1e-05,0.134,uniform
Pantoea stewartii,0.9174,0.0,1e-05,0.042,uniform
Moorea producens,0.7531,0.0,1e-05,0.004,uniform
Clostridium formicaceticum,0.8347,0.0,1e-05,0.012,uniform
Peptococcaceae bacterium,0.9051,0.0,0.0,0.01,uniform
Dickeya dianthicola,0.9303,0.0,2e-05,0.082,uniform
Fuerstia marisgermanicae,0.72,0.0,1e-05,0.009,uniform
Jeongeupia sp,0.9504,0.0,1e-05,0.063,uniform
Providencia rettgeri,0.8202,0.0,1e-05,0.015,uniform
Pseudomonas lundensis,0.9331,0.0,1e-05,0.044,uniform
Flavobacterium crassostreae,0.9028,0.0,1e-05,0.028,uniform
Thalassotalea crassostreae,0.8476,0.0,1e-05,0.015,uniform
Geobacillus lituanicus,0.8483,0.0,2e-05,0.12,uniform
Lactobacillus farciminis,0.8516,0.0,2e-05,0.046,uniform
Aeribacillus pallidus,0.7062,0.0,2e-05,0.02,uniform
Chromobacterium vaccinii,0.7852,0.0,1e-05,0.022,uniform
Lactobacillus coryniformis,0.88,0.0,2e-05,0.07,uniform
Candidatus Gracilibacteria,0.8729,0.0,5e-05,0.309,uniform
Marinobacter salinus,0.9198,0.0,1e-05,0.061,uniform
Nonomuraea sp,0.8512,0.0,1e-05,0.01,uniform
Hyphomonas sp,0.7881,0.0,3e-05,0.126,uniform
Cupriavidus sp,0.86,0.0,1e-05,0.062,uniform
Marinilactibacillus sp,0.9218,0.0,1e-05,0.031,uniform
Paenibacillus crassostreae,0.8567,0.0,1e-05,0.013,uniform
Flavobacterium communis,0.8754,0.0,1e-05,0.017,uniform
Rhodobacter sp,0.774,0.0,6e-05,0.397,uniform
Bacillus xiamenensis,0.8418,0.0,2e-05,0.049,uniform
Butyrivibrio hungatei,0.8687,0.0,1e-05,0.027,uniform
Nocardia seriolae,0.8534,0.0,1e-05,0.023,uniform
Pseudomonas frederiksbergensis,0.9207,0.0,1e-05,0.031,uniform
Phyllobacterium sp,0.9168,0.0,1e-05,0.085,uniform
Tenericutes bacterium,0.8574,0.0,1e-05,0.063,uniform
Virgibacillus halodenitrificans,0.8631,0.0,1e-05,0.021,uniform
Lactobacillus crustorum,0.9156,0.0,1e-05,0.069,uniform
Kosakonia radicincitans,0.9099,0.0,1e-05,0.025,uniform
Glaesserella parasuis,0.89,0.0,1e-05,0.035,uniform
Streptomyces niveus,0.8081,0.0,2e-05,0.037,uniform
Pseudomonas orientalis,0.9517,0.0,1e-05,0.053,uniform
Geobacillus thermocatenulatus,0.8496,0.0,3e-05,0.104,uniform
Sulfitobacter sp,0.859,0.0,3e-05,0.186,uniform
Nocardia soli,0.8803,0.0,1e-05,0.035,uniform
Synechococcus lividus,0.9052,0.0,2e-05,0.156,uniform
Francisella hispaniensis,0.8383,0.0,3e-05,0.127,uniform
Chelatococcus daeguensis,0.9118,0.0,2e-05,0.339,uniform
Caldithrix abyssi,0.9317,0.0,1e-05,0.026,uniform
Microbacterium paludicola,0.9399,0.0,1e-05,0.313,uniform
Neomicrococcus aestuarii,0.8958,0.0,2e-05,0.267,uniform
Halomonas aestuarii,0.9742,0.0,1e-05,0.17,uniform
Brevibacillus formosus,0.8602,0.0,1e-05,0.011,uniform
Gramella sp,0.916,0.0,1e-05,0.041,uniform
Tenacibaculum sp,0.7707,0.0,2e-05,0.022,uniform
Mesorhizobium oceanicum,0.9224,0.0,1e-05,0.081,uniform
Lactobacillus hordei,0.9483,0.0,1e-05,0.058,uniform
Lactobacillus nagelii,0.8243,0.0,1e-05,0.067,uniform
Bacillus safensis,0.8374,0.0,1e-05,0.026,uniform
Staphylococcus succinus,0.9159,0.0,1e-05,0.033,uniform
Dehalogenimonas formicexedens,0.9804,0.0,1e-05,0.41,uniform
Acinetobacter bereziniae,0.7892,0.0,1e-05,0.013,uniform
Vibrio mediterranei,0.9357,0.0,1e-05,0.036,uniform
Vibrio rotiferianus,0.7571,0.0,6e-05,0.156,uniform
Pseudomonas veronii,0.8809,0.0,1e-05,0.027,uniform
Xanthomonas euvesicatoria,0.9452,0.0,1e-05,0.245,uniform
Thermogutta terrifontis,0.9165,0.0,1e-05,0.066,uniform
Marivivens sp,0.8397,0.0,2e-05,0.136,uniform
Paenibacillus xylanexedens,0.9079,0.0,0.0,0.008,uniform
Virgibacillus dokdonensis,0.8222,0.0,1e-05,0.013,uniform
Clostridium chauvoei,0.8851,0.0,1e-05,0.026,uniform
Lelliottia sp,0.8436,0.0,2e-05,0.076,uniform
Granulosicoccus antarcticus,0.9327,0.0,0.0,0.008,uniform
Xanthomonas vesicatoria,0.9365,0.0,1e-05,0.083,uniform
Xanthomonas gardneri,0.8305,0.0,3e-05,0.105,uniform
Pseudomonas psychrotolerans,0.8886,0.0,1e-05,0.048,uniform
Microbacterium aurum,0.8815,0.0,4e-05,0.477,uniform
Curtobacterium pusillum,0.9698,0.0,1e-05,0.256,uniform
Chryseobacterium indologenes,0.8367,0.0,0.0,0.004,uniform
Oxalobacter formigenes,0.9505,0.0,1e-05,0.136,uniform
Lactobacillus parabuchneri,0.9868,0.0,0.0,0.121,uniform
Mariprofundus aestuarium,0.9466,0.0,1e-05,0.16,uniform
Mariprofundus ferrinatatus,0.9484,0.0,2e-05,0.235,uniform
Histophilus somni,0.8642,0.0,1e-05,0.039,uniform
Lactobacillus jensenii,0.9294,0.0,1e-05,0.262,uniform
Paraburkholderia sp,0.9496,0.0,1e-05,0.083,uniform
Sphingomonas koreensis,0.9084,0.0,2e-05,0.112,uniform
Vibrio gazogenes,0.8679,0.0,1e-05,0.041,uniform
Thauera chlorobenzoica,0.9528,0.0,1e-05,0.141,uniform
Herbaspirillum robiniae,0.9681,0.0,0.0,0.043,uniform
Arthrobacter crystallopoietes,0.9207,0.0,1e-05,0.063,uniform
Bacillus cohnii,0.8137,0.0,1e-05,0.011,uniform
Lactobacillus alimentarius,0.8384,0.0,2e-05,0.072,uniform
Acinetobacter haemolyticus,0.8811,0.0,1e-05,0.036,uniform
Lactobacillus amylophilus,0.8578,0.0,5e-05,0.271,uniform
Bordetella trematum,0.9212,0.0,1e-05,0.093,uniform
Lactobacillus curieae,0.9039,0.0,1e-05,0.104,uniform
Massilia putida,0.8968,0.0,1e-05,0.016,uniform
Acinetobacter junii,0.8951,0.0,1e-05,0.021,uniform
Nitratireductor basaltis,0.9429,0.0,1e-05,0.139,uniform
Halioglobus pacificus,0.8288,0.0,2e-05,0.056,uniform
Tsukamurella tyrosinosolvens,0.7928,0.0,2e-05,0.149,uniform
Paludisphaera borealis,0.9235,0.0,1e-05,0.051,uniform
Rhodoferax sp,0.9525,0.0,1e-05,0.046,uniform
Rhodoferax saidenbachensis,0.7709,0.0,4e-05,0.04,uniform
Rhodoferax antarcticus,0.9072,0.0,1e-05,0.065,uniform
Tateyamaria omphalii,0.9671,0.0,1e-05,0.101,uniform
Lactobacillus allii,0.8497,0.0,1e-05,0.04,uniform
Nonlabens sediminis,0.9583,0.0,1e-05,0.09,uniform
Oceanicoccus sagamiensis,0.873,0.0,1e-05,0.034,uniform
Lacinutrix venerupis,0.8061,0.0,1e-05,0.017,uniform
Seonamhaeicola sp,0.8141,0.0,1e-05,0.013,uniform
Planococcus faecalis,0.9128,0.0,1e-05,0.036,uniform
Polaribacter reichenbachii,0.8808,0.0,0.0,0.008,uniform
Jeotgalibaca sp,0.8696,0.0,1e-05,0.038,uniform
Thioclava nitratireducens,0.9813,0.0,1e-05,0.218,uniform
Kosakonia cowanii,0.8367,0.0,2e-05,0.051,uniform
Halioglobus japonicus,0.8975,0.0,2e-05,0.084,uniform
Streptomyces autolyticus,0.8536,0.0,1e-05,0.063,uniform
Aquaspirillum sp,0.8986,0.0,1e-05,0.032,uniform
Auricoccus indicus,0.9039,0.0,2e-05,0.14,uniform
Staphylococcus cohnii,0.8775,0.0,1e-05,0.036,uniform
Croceicoccus marinus,0.9467,0.0,1e-05,0.406,uniform
Tessaracoccus flavus,0.9737,0.0,1e-05,0.326,uniform
Tessaracoccus sp,0.9187,0.0,1e-05,0.176,uniform
Tessaracoccus flavescens,0.9538,0.0,1e-05,0.357,uniform
Vagococcus penaei,0.863,0.0,1e-05,0.03,uniform
Pseudoalteromonas aliena,0.7732,0.0,2e-05,0.018,uniform
Labrenzia aggregata,0.9484,0.0,0.0,0.048,uniform
Sedimentisphaera cyanobacteriorum,0.8935,0.0,2e-05,0.105,uniform
Nostocales cyanobacterium,0.821,0.0,0.0,0.004,uniform
Helicobacter bilis,0.8378,0.0,2e-05,0.05,uniform
Phycisphaerae bacterium,0.9193,0.0,1e-05,0.044,uniform
Microbulbifer agarilyticus,0.8832,0.0,2e-05,0.057,uniform
Campylobacter sputorum,0.9329,0.0,1e-05,0.114,uniform
Corynebacterium glaucum,0.9267,0.0,3e-05,0.434,uniform
Paenalcaligenes hominis,0.9037,0.0,2e-05,0.107,uniform
Desulfotomaculum ferrireducens,0.9473,0.0,1e-05,0.092,uniform
Novibacillus thermophilus,0.9006,0.0,1e-05,0.07,uniform
Agrobacterium rhizogenes,0.9405,0.0,2e-05,0.26,uniform
Pantoea alhagi,0.9272,0.0,1e-05,0.061,uniform
Streptomyces pactum,0.9682,0.0,0.0,0.06,uniform
Xanthomonas perforans,0.9876,0.0,0.0,0.254,uniform
Jeotgalibaca dankookensis,0.8407,0.0,2e-05,0.069,uniform
Bartonella sp,0.9244,0.0,2e-05,0.414,uniform
Cellvibrio sp,0.8907,0.0,1e-05,0.024,uniform
Komagataeibacter nataicola,0.7765,0.0,5e-05,0.182,uniform
Mycobacterium litorale,0.9537,0.0,1e-05,0.071,uniform
Brachyspira hampsonii,0.8781,0.0,1e-05,0.02,uniform
Chromatiaceae bacterium,0.8464,0.0,2e-05,0.049,uniform
Ketogulonicigenium robustum,0.939,0.0,4e-05,0.299,uniform
Methylocystis bryophila,0.8835,0.0,1e-05,0.096,uniform
Vibrio owensii,0.9233,0.0,1e-05,0.076,uniform
Eubacterium limosum,0.9428,0.0,1e-05,0.044,uniform
Citrobacter werkmanii,0.9425,0.0,1e-05,0.091,uniform
Acinetobacter calcoaceticus,0.9087,0.0,1e-05,0.026,uniform
Acinetobacter lactucae,0.8501,0.0,1e-05,0.027,uniform
Rhodocyclaceae bacterium,0.8561,0.0,2e-05,0.13,uniform
Paenibacillus kribbensis,0.9264,0.0,1e-05,0.024,uniform
Agarilytica rhodophyticola,0.8298,0.0,1e-05,0.005,uniform
Spirosoma aerolatum,0.7872,0.0,1e-05,0.008,uniform
Spirosoma rigui,0.8374,0.0,1e-05,0.025,uniform
Comamonas kerstersii,0.9116,0.0,1e-05,0.053,uniform
Martelella mediterranea,0.8803,0.0,1e-05,0.05,uniform
Candidatus Thiodictyon,0.8724,0.0,1e-05,0.043,uniform
Staphylococcus sciuri,0.9168,0.0,0.0,0.031,uniform
Rhodothermaceae bacterium,0.9704,0.0,0.0,0.104,uniform
Rhodovulum sp,0.9265,0.0,2e-05,0.269,uniform
Yersinia sp,0.9477,0.0,0.0,0.036,uniform
Streptococcus equinus,0.8194,0.0,0.0,0.003,uniform
Paracoccus yeei,0.8757,0.0,3e-05,0.209,uniform
Citrobacter braakii,0.8831,0.0,1e-05,0.041,uniform
Neisseria mucosa,0.858,0.0,1e-05,0.008,uniform
Lactobacillus amylolyticus,0.9625,0.0,2e-05,0.293,uniform
Colwellia beringensis,0.8842,0.0,1e-05,0.014,uniform
Shewanella japonica,0.8812,0.0,1e-05,0.014,uniform
Roseovarius mucosus,0.9548,0.0,1e-05,0.091,uniform
Campylobacter helveticus,0.9172,0.0,1e-05,0.106,uniform
Kitasatospora albolonga,0.8206,0.0,2e-05,0.069,uniform
Veillonella atypica,0.9612,0.0,0.0,0.031,uniform
Kitasatospora aureofaciens,0.9217,0.0,1e-05,0.101,uniform
Streptomyces gilvosporeus,0.8283,0.0,2e-05,0.075,uniform
Streptomyces violaceoruber,0.8817,0.0,1e-05,0.095,uniform
Staphylococcus hominis,0.9267,0.0,1e-05,0.056,uniform
Ruminococcaceae bacterium,0.8075,0.0,4e-05,0.165,uniform
Cnuibacter physcomitrellae,0.8937,0.0,1e-05,0.13,uniform
Pseudomonas mesoacidophila,0.9931,0.0,0.0,0.353,uniform
Halobacillus mangrovi,0.8958,0.0,1e-05,0.024,uniform
Staphylococcus lutrae,0.9029,0.0,1e-05,0.083,uniform
Mycobacterium dioxanotrophicus,0.7491,0.0,2e-05,0.042,uniform
Bacillus krulwichiae,0.7825,0.0,1e-05,0.012,uniform
Mycobacterium colombiense,0.7817,0.0,4e-05,0.115,uniform
Cellulosimicrobium sp,0.9699,0.0,1e-05,0.384,uniform
Campylobacter cuniculorum,0.9576,0.0,1e-05,0.164,uniform
Bacillus horikoshii,0.8338,0.0,1e-05,0.016,uniform
Bacillus vallismortis,0.9691,0.0,1e-05,0.108,uniform
Rhizobium phaseoli,0.9071,0.0,2e-05,0.161,uniform
Sphingobium yanoikuyae,0.9028,0.0,1e-05,0.047,uniform
Sedimentisphaera salicampi,0.918,0.0,1e-05,0.071,uniform
Methylorubrum zatmanii,0.9184,0.0,1e-05,0.116,uniform
Macrococcus canis,0.895,0.0,1e-05,0.072,uniform
Mesorhizobium sp,0.8901,0.0,1e-05,0.06,uniform
Streptomyces pluripotens,0.949,0.0,1e-05,0.079,uniform
Nitrosospira lacus,0.9207,0.0,2e-05,0.117,uniform
Bordetella genomosp,0.8463,0.0,1e-05,0.033,uniform
Pseudorhodoplanes sinuspersici,0.7981,0.0,1e-05,0.032,uniform
Rhizobium sp,0.8595,0.0,2e-05,0.14,uniform
Sulfuriferula sp,0.9012,0.0,2e-05,0.102,uniform
Photobacterium damselae,0.6997,0.0,3e-05,0.061,uniform
Sphingobacteriaceae bacterium,0.885,0.0,0.0,0.006,uniform
Mycobacterium lepraemurium,0.914,0.0,3e-05,0.354,uniform
Corynebacterium striatum,0.929,0.0,2e-05,0.452,uniform
Kushneria konosiri,0.9813,0.0,1e-05,0.29,uniform
Kushneria marisflavi,0.9128,0.0,2e-05,0.183,uniform
Oceanisphaera sp,0.7589,0.0,5e-05,0.101,uniform
Oceanisphaera profunda,0.9206,0.0,1e-05,0.05,uniform
Cellulosimicrobium cellulans,0.9772,0.0,1e-05,0.467,uniform
Celeribacter manganoxidans,0.9175,0.0,3e-05,0.23,uniform
Oleiphilus messinensis,0.904,0.0,1e-05,0.013,uniform
Cellulomonas sp,0.8121,0.0,3e-05,0.25,uniform
Loktanella vestfoldensis,0.8731,0.0,2e-05,0.186,uniform
Tumebacillus sp,0.8204,0.0,1e-05,0.028,uniform
Halomonas beimenensis,0.9825,0.0,0.0,0.147,uniform
Comamonas serinivorans,0.9519,0.0,1e-05,0.061,uniform
Komagataeibacter europaeus,0.9123,0.0,2e-05,0.201,uniform
Pseudoalteromonas piscicida,0.8848,0.0,1e-05,0.029,uniform
Aeromonas sp,0.9384,0.0,1e-05,0.053,uniform
Streptomyces albireticuli,0.9692,0.0,0.0,0.064,uniform
Streptomyces alboflavus,0.9155,0.0,1e-05,0.023,uniform
Paenibacillus donghaensis,0.861,0.0,1e-05,0.006,uniform
Pseudoclostridium thermosuccinogenes,0.936,0.0,0.0,0.016,uniform
Enterococcus wangshanyuanii,0.8916,0.0,1e-05,0.014,uniform
Alkalitalea saponilacus,0.852,0.0,1e-05,0.009,uniform
Sagittula sp,0.9396,0.0,1e-05,0.101,uniform
Bacillus sonorensis,0.9026,0.0,1e-05,0.022,uniform
Halomicronema hongdechloris,0.9122,0.0,1e-05,0.026,uniform
Cryobacterium sp,0.6758,0.0,9e-05,0.227,uniform
Brevundimonas vesicularis,0.9289,0.0,1e-05,0.35,uniform
Staphylococcus pettenkoferi,0.8907,0.0,2e-05,0.062,uniform
Cystobacter fuscus,0.6336,0.0,1e-05,0.006,uniform
Nitrospirillum amazonense,0.9193,0.0,3e-05,0.257,uniform
Kluyvera georgiana,0.8579,0.0,1e-05,0.036,uniform
Dehalobacterium formicoaceticum,0.8907,0.0,1e-05,0.037,uniform
Methylovulum psychrotolerans,0.9185,0.0,1e-05,0.022,uniform
Lactobacillus pentosus,0.8269,0.0,1e-05,0.05,uniform
Francisella halioticida,0.9139,0.0,1e-05,0.093,uniform
Idiomarina piscisalsi,0.8538,0.0,2e-05,0.147,uniform
Melittangium boletus,0.8386,0.0,1e-05,0.014,uniform
Celeribacter ethanolicus,0.8486,0.0,1e-05,0.07,uniform
Shewanella marisflavi,0.9679,0.0,0.0,0.037,uniform
Neisseria sp,0.9196,0.0,0.0,0.005,uniform
Sphingorhabdus flavimaris,0.8831,0.0,2e-05,0.16,uniform
Campylobacter avium,0.7588,0.0,4e-05,0.189,uniform
Paraphotobacterium marinum,0.8627,0.0,3e-05,0.298,uniform
Shewanella bicestrii,0.8739,0.0,2e-05,0.038,uniform
Acetobacter oryzifermentans,0.9679,0.0,1e-05,0.336,uniform
Capnocytophaga cynodegmi,0.8808,0.0,1e-05,0.032,uniform
Capnocytophaga leadbetteri,0.8998,0.0,1e-05,0.024,uniform
Capnocytophaga sputigena,0.9532,0.0,0.0,0.02,uniform
Capnocytophaga gingivalis,0.7755,0.0,0.0,0.006,uniform
Capnocytophaga stomatis,0.9187,0.0,1e-05,0.024,uniform
Bacteroides caccae,0.8931,0.0,0.0,0.008,uniform
Blautia hansenii,0.8499,0.0,1e-05,0.019,uniform
Sulfitobacter pseudonitzschiae,0.8578,0.0,2e-05,0.104,uniform
Vitreoscilla filiformis,0.8755,0.0,3e-05,0.234,uniform
Virgibacillus necropolis,0.8984,0.0,0.0,0.014,uniform
Streptomyces peucetius,0.9433,0.0,1e-05,0.068,uniform
Clostridium bolteae,0.7538,0.0,1e-05,0.01,uniform
Arenibacter algicola,0.8732,0.0,1e-05,0.008,uniform
Actinoalloteichus hoggarensis,0.8984,0.0,1e-05,0.108,uniform
Erythrobacter flavus,0.8451,0.0,4e-05,0.231,uniform
Bacterioplanes sanyensis,0.8738,0.0,1e-05,0.029,uniform
Spiroplasma corruscae,0.912,0.0,3e-05,0.324,uniform
Antarctobacter heliothermus,0.9297,0.0,1e-05,0.092,uniform
Fluviicola sp,0.8881,0.0,1e-05,0.017,uniform
Ochrobactrum sp,0.9316,0.0,2e-05,0.215,uniform
Tumebacillus algifaecis,0.8988,0.0,1e-05,0.034,uniform
Ketobacter alkanivorans,0.9265,0.0,1e-05,0.017,uniform
Streptomyces formicae,0.8648,0.0,1e-05,0.047,uniform
Citrobacter farmeri,0.942,0.0,1e-05,0.044,uniform
Acetobacter tropicalis,0.8803,0.0,1e-05,0.093,uniform
Herbaspirillum sp,0.943,0.0,0.0,0.029,uniform
Actinopolyspora erythraea,0.8459,0.0,4e-05,0.127,uniform
Nocardiopsis gilva,0.8653,0.0,2e-05,0.076,uniform
Klebsiella quasivariicola,0.8879,0.0,2e-05,0.088,uniform
Maribacter cobaltidurans,0.8749,0.0,1e-05,0.014,uniform
Plantactinospora sp,0.7737,0.0,4e-05,0.095,uniform
Bacillus kochii,0.875,0.0,1e-05,0.012,uniform
Chryseobacterium camelliae,0.9287,0.0,0.0,0.02,uniform
Chryseobacterium piperi,0.8546,0.0,1e-05,0.012,uniform
Glaesserella sp,0.816,0.0,1e-05,0.017,uniform
Ensifer sojae,0.9058,0.0,1e-05,0.159,uniform
Enterococcus thailandicus,0.8119,0.0,1e-05,0.025,uniform
Aeromonas dhakensis,0.918,0.0,1e-05,0.101,uniform
Mycobacterium marseillense,0.8977,0.0,1e-05,0.181,uniform
Streptomyces xinghaiensis,0.9121,0.0,1e-05,0.15,uniform
Variovorax boronicumulans,0.7657,0.0,1e-05,0.017,uniform
Pseudomonas mosselii,0.754,0.0,3e-05,0.052,uniform
Caulobacter vibrioides,0.9051,0.0,2e-05,0.238,uniform
Nibricoccus aquaticus,0.9025,0.0,1e-05,0.05,uniform
Lactococcus raffinolactis,0.8786,0.0,1e-05,0.033,uniform
Elizabethkingia anophelis,0.8369,0.0,1e-05,0.021,uniform
Luteimonas sp,0.9552,0.0,1e-05,0.349,uniform
Desulfovibrio sp,0.9238,0.0,2e-05,0.228,uniform
Janthinobacterium svalbardensis,0.7891,0.0,1e-05,0.017,uniform
Actinosynnema pretiosum,0.9237,0.0,1e-05,0.109,uniform
Rhizorhabdus dicambivorans,0.8918,0.0,1e-05,0.091,uniform
Rhodobacteraceae bacterium,0.9324,0.0,2e-05,0.33,uniform
Bacillus glycinifermentans,0.846,0.0,2e-05,0.028,uniform
Weissella paramesenteroides,0.9251,0.0,2e-05,0.264,uniform
Enterococcus sp,0.9579,0.0,1e-05,0.052,uniform
Providencia alcalifaciens,0.8352,0.0,1e-05,0.021,uniform
Pseudoalteromonas marina,0.8631,0.0,1e-05,0.038,uniform
Halomonas hydrothermalis,0.9535,0.0,1e-05,0.108,uniform
Acetobacter pomorum,0.8734,0.0,3e-05,0.482,uniform
Methylomonas koyamae,0.9316,0.0,1e-05,0.028,uniform
Methylosinus trichosporium,0.911,0.0,2e-05,0.211,uniform
Chitinophagaceae bacterium,0.9656,0.0,0.0,0.014,uniform
Nocardia terpenica,0.9096,0.0,1e-05,0.033,uniform
Faecalibacterium prausnitzii,0.908,0.0,2e-05,0.119,uniform
Prevotella jejuni,0.9935,0.0,0.0,0.028,uniform
Proteus vulgaris,0.8644,0.0,1e-05,0.015,uniform
Streptomyces malaysiensis,0.8807,0.0,1e-05,0.072,uniform
Bacillus aryabhattai,0.8237,0.0,1e-05,0.012,uniform
Pedobacter ginsengisoli,0.9142,0.0,0.0,0.009,uniform
Solibacillus sp,0.8898,0.0,1e-05,0.025,uniform
Collinsella aerofaciens,0.9852,0.0,1e-05,0.413,uniform
Thalassospira sp,0.913,0.0,1e-05,0.034,uniform
Caulobacter mirabilis,0.9266,0.0,1e-05,0.241,uniform
Rhodococcus ruber,0.9434,0.0,1e-05,0.257,uniform
Roseomonas sp,0.9508,0.0,2e-05,0.352,uniform
